latitude,longitude,time,date,xco2,xco2_quality_flag
12.342689,108.29388,2023-03-22 06:09:25.895020,2023-03-22,421.76712,0
12.332124,108.29341,2023-03-22 06:09:25.921010,2023-03-22,420.4867,0
12.321644,108.293106,2023-03-22 06:09:25.948007,2023-03-22,421.5085,0
12.3403015,108.28856,2023-03-22 06:09:26.282022,2023-03-22,420.97406,0
12.3298645,108.28829,2023-03-22 06:09:26.309018,2023-03-22,421.64984,0
12.348419,108.28357,2023-03-22 06:09:26.641988,2023-03-22,420.25223,0
12.327376,108.282265,2023-03-22 06:09:26.696021,2023-03-22,421.96408,0
12.316639,108.28116,2023-03-22 06:09:26.723017,2023-03-22,420.67953,0
12.346199,108.27813,2023-03-22 06:09:27.028990,2023-03-22,420.15732,0
12.335732,108.277504,2023-03-22 06:09:27.055987,2023-03-22,421.1405,0
12.32486,108.27613,2023-03-22 06:09:27.083024,2023-03-22,420.68585,0
12.3542185,108.272865,2023-03-22 06:09:27.388997,2023-03-22,420.95364,0
12.343648,108.27201,2023-03-22 06:09:27.415993,2023-03-22,419.66046,0
12.436137,108.27166,2023-03-22 06:09:27.561999,2023-03-22,422.37177,0
12.383901,108.270065,2023-03-22 06:09:27.696016,2023-03-22,421.42474,0
12.44407,108.266556,2023-03-22 06:09:27.920999,2023-03-22,421.92572,0
12.433636,108.26641,2023-03-22 06:09:27.947996,2023-03-22,420.92096,0
12.402292,108.26522,2023-03-22 06:09:28.029025,2023-03-22,420.40738,0
12.45225,108.261894,2023-03-22 06:09:28.282011,2023-03-22,421.7971,0
12.410437,108.26015,2023-03-22 06:09:28.388991,2023-03-22,422.50162,0
12.399865,108.259315,2023-03-22 06:09:28.415987,2023-03-22,420.90067,0
12.491433,108.2571,2023-03-22 06:09:28.561994,2023-03-22,420.01004,0
12.449654,108.2562,2023-03-22 06:09:28.669014,2023-03-22,420.4569,0
12.4390955,108.25555,2023-03-22 06:09:28.696010,2023-03-22,419.30942,0
12.42875,108.25518,2023-03-22 06:09:28.723006,2023-03-22,421.29633,0
12.418444,108.2548,2023-03-22 06:09:28.748997,2023-03-22,421.85135,0
12.510057,108.25263,2023-03-22 06:09:28.895003,2023-03-22,419.72998,0
12.499684,108.25263,2023-03-22 06:09:28.920994,2023-03-22,419.1788,0
12.447269,108.25065,2023-03-22 06:09:29.056016,2023-03-22,420.2213,0
12.436645,108.24977,2023-03-22 06:09:29.083013,2023-03-22,418.92987,0
12.528654,108.2482,2023-03-22 06:09:29.228013,2023-03-22,418.60806,0
12.518228,108.248116,2023-03-22 06:09:29.255009,2023-03-22,419.09357,0
12.507665,108.2478,2023-03-22 06:09:29.282006,2023-03-22,418.4063,0
12.547275,108.243805,2023-03-22 06:09:29.561988,2023-03-22,419.17935,0
12.5368395,108.24372,2023-03-22 06:09:29.588019,2023-03-22,418.33524,0
12.526274,108.24341,2023-03-22 06:09:29.615016,2023-03-22,419.1248,0
12.515734,108.243095,2023-03-22 06:09:29.642012,2023-03-22,418.85986,0
12.565902,108.23939,2023-03-22 06:09:29.894998,2023-03-22,419.28616,0
12.555427,108.23923,2023-03-22 06:09:29.920988,2023-03-22,418.63275,0
12.544917,108.23901,2023-03-22 06:09:29.948025,2023-03-22,419.05862,0
12.534447,108.238815,2023-03-22 06:09:29.975021,2023-03-22,419.34244,0
12.523934,108.23831,2023-03-22 06:09:30.002018,2023-03-22,418.10577,0
12.513422,108.23778,2023-03-22 06:09:30.029014,2023-03-22,419.66727,0
12.5846,108.234985,2023-03-22 06:09:30.228007,2023-03-22,418.9741,0
12.574137,108.23485,2023-03-22 06:09:30.255004,2023-03-22,418.91934,0
12.563619,108.234634,2023-03-22 06:09:30.282000,2023-03-22,418.4231,0
12.553069,108.23431,2023-03-22 06:09:30.308997,2023-03-22,419.11502,0
12.542616,108.23392,2023-03-22 06:09:30.335993,2023-03-22,419.11758,0
12.521607,108.23283,2023-03-22 06:09:30.389020,2023-03-22,418.337,0
12.511092,108.23216,2023-03-22 06:09:30.416017,2023-03-22,419.59747,0
12.60331,108.2306,2023-03-22 06:09:30.562023,2023-03-22,418.61108,0
12.58231,108.23023,2023-03-22 06:09:30.615010,2023-03-22,418.0455,0
12.571768,108.229935,2023-03-22 06:09:30.642006,2023-03-22,419.42926,0
12.561298,108.22952,2023-03-22 06:09:30.669003,2023-03-22,420.52386,0
12.550797,108.22903,2023-03-22 06:09:30.695999,2023-03-22,419.03137,0
12.540297,108.22846,2023-03-22 06:09:30.722996,2023-03-22,419.5615,0
12.52978,108.227806,2023-03-22 06:09:30.749027,2023-03-22,418.5416,0
12.62204,108.22626,2023-03-22 06:09:30.894992,2023-03-22,419.26263,0
12.611548,108.2261,2023-03-22 06:09:30.921023,2023-03-22,418.85443,0
12.601028,108.2259,2023-03-22 06:09:30.948020,2023-03-22,419.201,0
12.590461,108.22556,2023-03-22 06:09:30.975016,2023-03-22,418.42526,0
12.579989,108.22516,2023-03-22 06:09:31.002012,2023-03-22,418.77884,0
12.569506,108.22471,2023-03-22 06:09:31.029009,2023-03-22,418.42688,0
12.558983,108.22412,2023-03-22 06:09:31.056005,2023-03-22,419.77585,0
12.619718,108.22153,2023-03-22 06:09:31.281995,2023-03-22,418.83896,0
12.609135,108.221176,2023-03-22 06:09:31.308991,2023-03-22,418.1691,0
12.598682,108.22081,2023-03-22 06:09:31.335988,2023-03-22,418.50708,0
12.588179,108.22034,2023-03-22 06:09:31.363024,2023-03-22,418.80972,0
12.648965,108.21741,2023-03-22 06:09:31.588008,2023-03-22,419.1133,0
12.638438,108.21721,2023-03-22 06:09:31.615005,2023-03-22,419.2714,0
12.627844,108.21685,2023-03-22 06:09:31.642001,2023-03-22,419.10956,0
12.617382,108.21648,2023-03-22 06:09:31.668997,2023-03-22,419.68637,0
12.606844,108.21596,2023-03-22 06:09:31.695994,2023-03-22,418.73068,0
12.596353,108.21544,2023-03-22 06:09:31.722990,2023-03-22,419.15393,0
12.66766,108.213,2023-03-22 06:09:31.921018,2023-03-22,418.68402,0
12.604523,108.210396,2023-03-22 06:09:32.082996,2023-03-22,419.3246,0
12.696878,108.20871,2023-03-22 06:09:32.227997,2023-03-22,419.4142,0
12.686394,108.20858,2023-03-22 06:09:32.254993,2023-03-22,419.39508,0
12.675865,108.2084,2023-03-22 06:09:32.281990,2023-03-22,418.877,0
12.665304,108.2081,2023-03-22 06:09:32.308986,2023-03-22,418.65204,0
12.654819,108.207695,2023-03-22 06:09:32.336023,2023-03-22,419.094,0
12.6232195,108.20597,2023-03-22 06:09:32.416006,2023-03-22,419.33243,0
12.715567,108.20421,2023-03-22 06:09:32.562012,2023-03-22,419.52643,0
12.705109,108.20414,2023-03-22 06:09:32.588003,2023-03-22,419.16028,0
12.694584,108.203964,2023-03-22 06:09:32.614999,2023-03-22,418.80646,0
12.684038,108.203705,2023-03-22 06:09:32.641995,2023-03-22,419.12857,0
12.673541,108.20329,2023-03-22 06:09:32.668992,2023-03-22,418.31516,0
12.663024,108.20282,2023-03-22 06:09:32.695988,2023-03-22,419.0657,0
12.652497,108.20226,2023-03-22 06:09:32.723025,2023-03-22,418.50095,0
12.713319,108.199554,2023-03-22 06:09:32.948009,2023-03-22,418.9357,0
12.70276,108.19928,2023-03-22 06:09:32.975005,2023-03-22,419.2066,0
12.692301,108.198944,2023-03-22 06:09:33.002002,2023-03-22,419.44147,0
12.671249,108.197914,2023-03-22 06:09:33.055995,2023-03-22,418.67804,0
12.7215185,108.194916,2023-03-22 06:09:33.309021,2023-03-22,419.83267,0
12.711056,108.19458,2023-03-22 06:09:33.336017,2023-03-22,418.61578,0
12.700537,108.19412,2023-03-22 06:09:33.363014,2023-03-22,419.10532,0
12.690012,108.19358,2023-03-22 06:09:33.389004,2023-03-22,419.67624,0
12.729795,108.19019,2023-03-22 06:09:33.668987,2023-03-22,419.3603,0
12.790476,108.18645,2023-03-22 06:09:33.895016,2023-03-22,420.16058,0
12.758951,108.186066,2023-03-22 06:09:33.975000,2023-03-22,418.12616,0
12.748491,108.18575,2023-03-22 06:09:34.001996,2023-03-22,419.64008,0
12.8092,108.18204,2023-03-22 06:09:34.228026,2023-03-22,419.36496,0
12.798722,108.181984,2023-03-22 06:09:34.255023,2023-03-22,419.23923,0
12.788117,108.181725,2023-03-22 06:09:34.282019,2023-03-22,419.33658,0
12.777645,108.18163,2023-03-22 06:09:34.309015,2023-03-22,421.12473,0
12.767178,108.18132,2023-03-22 06:09:34.336012,2023-03-22,419.80737,0
12.75667,108.180916,2023-03-22 06:09:34.363008,2023-03-22,419.59665,0
12.746153,108.18042,2023-03-22 06:09:34.388999,2023-03-22,419.552,0
12.827753,108.17733,2023-03-22 06:09:34.562001,2023-03-22,419.28317,0
