date,latitude,longitude,time,xco2,xco2_quality_flag
2020-01-08,21.306564,106.50768,2020-01-08 00:57:26.104019968,410.0407,0.0
2020-01-08,21.010561,106.82476,2020-01-08 00:57:32.850995968,415.34537,0.0
2020-01-08,21.026766,106.81083,2020-01-08 00:57:32.518026496,414.78494,0.0
2020-01-08,21.017542,106.79827,2020-01-08 00:57:32.490989824,415.26352,0.0
2020-01-08,21.070744,106.8344,2020-01-08 00:57:32.266006272,413.4027,0.0
2020-01-08,21.06147,106.82194,2020-01-08 00:57:32.239009792,414.269,0.0
2020-01-08,21.05221,106.80944,2020-01-08 00:57:32.212013312,412.1286,0.0
2020-01-08,21.038336,106.86228,2020-01-08 00:57:32.932025344,411.76703,0.0
2020-01-08,21.04296,106.796906,2020-01-08 00:57:32.185016832,414.28082,0.0
2020-01-08,21.02453,106.77176,2020-01-08 00:57:32.131023872,413.57147,0.0
2020-01-08,21.01535,106.759155,2020-01-08 00:57:32.103987200,414.23645,0.0
2020-01-08,21.06838,106.79547,2020-01-08 00:57:31.877997824,414.21054,0.0
2020-01-08,21.059135,106.78294,2020-01-08 00:57:31.851001344,413.68912,0.0
2020-01-08,21.049915,106.77039,2020-01-08 00:57:31.824004864,413.56686,0.0
2020-01-08,21.04072,106.75782,2020-01-08 00:57:31.797008640,413.85913,0.0
2020-01-08,21.033733,106.78435,2020-01-08 00:57:32.158020608,413.7907,0.0
2020-01-08,21.031544,106.74522,2020-01-08 00:57:31.770012160,413.23923,0.0
2020-01-08,20.985126,106.82616,2020-01-08 00:57:33.158014976,415.17914,0.0
2020-01-08,20.941416,106.80228,2020-01-08 00:57:33.409995008,412.93005,0.0
2020-01-08,21.33424,106.545456,2020-01-08 00:57:26.185009152,410.68918,0.0
2020-01-08,20.785858,107.05833,2020-01-08 00:57:37.905001984,410.91205,0.0
2020-01-08,20.774378,107.00693,2020-01-08 00:57:37.491003136,413.45633,0.0
2020-01-08,20.825243,107.0042,2020-01-08 00:57:36.878010880,414.32437,0.0
2020-01-08,20.797617,106.96654,2020-01-08 00:57:36.797021696,413.1155,0.0
2020-01-08,20.832254,106.97776,2020-01-08 00:57:36.518004992,412.52664,0.0
2020-01-08,20.99434,106.83869,2020-01-08 00:57:33.185011456,415.0559,0.0
2020-01-08,20.93648,106.86786,2020-01-08 00:57:34.158009600,414.43134,0.0
2020-01-08,20.943523,106.84138,2020-01-08 00:57:33.796997632,414.4133,0.0
2020-01-08,20.934353,106.82878,2020-01-08 00:57:33.770001152,413.89566,0.0
2020-01-08,20.996649,106.87766,2020-01-08 00:57:33.572013824,412.88046,0.0
2020-01-08,20.97815,106.85264,2020-01-08 00:57:33.518021120,416.054,0.0
2020-01-08,20.968935,106.840096,2020-01-08 00:57:33.491024640,414.09903,0.0
2020-01-08,20.959743,106.82752,2020-01-08 00:57:33.463987968,413.75146,0.0
2020-01-08,20.927286,106.855286,2020-01-08 00:57:34.131013120,414.48218,0.0
