date,latitude,longitude,time,xco2,xco2_quality_flag
2021-01-02,14.212591,108.10295,2021-01-02 06:15:02.561992448,416.87512,0.0
2021-01-02,22.411005,106.22779,2021-01-02 06:17:18.588009728,416.10178,0.0
2021-01-02,22.345066,106.27292,2021-01-02 06:17:18.416013312,415.71085,0.0
2021-01-02,22.360544,106.25983,2021-01-02 06:17:18.363026176,414.51807,0.0
2021-01-02,22.368204,106.25317,2021-01-02 06:17:18.335989504,414.49805,0.0
2021-01-02,22.375793,106.246445,2021-01-02 06:17:18.308992768,414.15726,0.0
2021-01-02,22.38341,106.2396,2021-01-02 06:17:18.281996544,415.187,0.0
2021-01-02,22.403456,106.2347,2021-01-02 06:17:18.615006208,415.24957,0.0
2021-01-02,22.390968,106.23269,2021-01-02 06:17:18.255000064,415.6515,0.0
2021-01-02,22.348154,106.25806,2021-01-02 06:17:18.002014208,415.23572,0.0
2021-01-02,22.355732,106.25132,2021-01-02 06:17:17.975017728,414.64853,0.0
2021-01-02,22.363335,106.24445,2021-01-02 06:17:17.948021504,414.21533,0.0
2021-01-02,22.370855,106.23754,2021-01-02 06:17:17.921024768,414.2867,0.0
2021-01-02,22.320297,106.26937,2021-01-02 06:17:17.696001024,414.72116,0.0
2021-01-02,22.32795,106.262695,2021-01-02 06:17:17.669004544,415.66635,0.0
2021-01-02,22.340492,106.26472,2021-01-02 06:17:18.029010432,414.97177,0.0
2021-01-02,22.335527,106.25597,2021-01-02 06:17:17.642008064,413.72632,0.0
2021-01-02,22.395842,106.241554,2021-01-02 06:17:18.642002688,415.27142,0.0
2021-01-02,22.365118,106.268036,2021-01-02 06:17:18.749022720,415.44366,0.0
2021-01-02,22.456062,106.2272,2021-01-02 06:17:19.641997312,415.2869,0.0
2021-01-02,22.463669,106.22033,2021-01-02 06:17:19.615000832,414.13416,0.0
2021-01-02,22.478687,106.20641,2021-01-02 06:17:19.562013696,414.99084,0.0
2021-01-02,22.420738,106.245346,2021-01-02 06:17:19.363020544,415.86902,0.0
2021-01-02,22.428392,106.23866,2021-01-02 06:17:19.336024320,415.36826,0.0
2021-01-02,22.435974,106.23192,2021-01-02 06:17:19.308987648,415.51242,0.0
