date,latitude,longitude,time,xco2,xco2_quality_flag
2024-01-02,11.399185,107.0417,2024-01-02 06:21:19.282017024,423.44427,0.0
2024-01-02,19.464714,105.23751,2024-01-02 06:23:32.974995456,420.80585,0.0
2024-01-02,11.419368,107.037285,2024-01-02 06:21:19.615026688,424.28625,0.0
2024-01-02,11.410976,107.04252,2024-01-02 06:21:19.642023168,424.17773,0.0
2024-01-02,11.402625,107.04763,2024-01-02 06:21:19.669019648,424.0431,0.0
2024-01-02,11.405963,107.053276,2024-01-02 06:21:20.056022272,422.725,0.0
2024-01-02,11.939913,106.916115,2024-01-02 06:21:27.895005952,421.69244,0.0
2024-01-02,11.966985,106.924065,2024-01-02 06:21:29.002020608,421.10092,0.0
2024-01-02,11.950194,106.934265,2024-01-02 06:21:29.056013568,422.99722,0.0
2024-01-02,11.926647,106.932915,2024-01-02 06:21:28.336001280,423.15353,0.0
2024-01-02,11.909821,106.94309,2024-01-02 06:21:28.388988416,420.83606,0.0
2024-01-02,11.963459,106.91797,2024-01-02 06:21:28.615018240,420.3097,0.0
2024-01-02,11.955108,106.92328,2024-01-02 06:21:28.642014464,421.01495,0.0
2024-01-02,11.946796,106.92848,2024-01-02 06:21:28.669011200,421.44745,0.0
2024-01-02,11.9836445,106.91354,2024-01-02 06:21:28.947987456,422.0112,0.0
2024-01-02,11.943344,106.92241,2024-01-02 06:21:28.282008320,421.94022,0.0
2024-01-02,11.934976,106.92772,2024-01-02 06:21:28.309004800,422.6981,0.0
2024-01-02,11.941732,106.939255,2024-01-02 06:21:29.083010048,422.41824,0.0
2024-01-02,12.044295,106.90004,2024-01-02 06:21:29.948022272,423.39835,0.0
2024-01-02,11.9788,106.92479,2024-01-02 06:21:29.362992384,421.57346,0.0
2024-01-02,11.970386,106.929855,2024-01-02 06:21:29.389023232,421.9194,0.0
2024-01-02,11.961926,106.934845,2024-01-02 06:21:29.416019712,422.3452,0.0
2024-01-02,12.040562,106.8938,2024-01-02 06:21:29.562025472,422.7767,0.0
2024-01-02,12.01571,106.90992,2024-01-02 06:21:29.642009344,423.21024,0.0
2024-01-02,11.982178,106.93029,2024-01-02 06:21:29.748989184,422.014,0.0
2024-01-02,12.0514555,106.91174,2024-01-02 06:21:30.722992896,423.04645,0.0
2024-01-02,11.987173,106.91965,2024-01-02 06:21:29.335995904,422.83,0.0
2024-01-02,12.035955,106.90536,2024-01-02 06:21:29.975018752,423.36548,0.0
2024-01-02,12.06454,106.89548,2024-01-02 06:21:30.281997568,421.6519,0.0
2024-01-02,12.056201,106.9008,2024-01-02 06:21:30.308994048,422.7601,0.0
2024-01-02,12.047901,106.906006,2024-01-02 06:21:30.335990528,422.3923,0.0
2024-01-02,12.039537,106.91115,2024-01-02 06:21:30.363027200,422.648,0.0
2024-01-02,12.059853,106.90667,2024-01-02 06:21:30.695996416,423.22852,0.0
2024-01-02,12.0525875,106.89466,2024-01-02 06:21:29.921026048,422.47653,0.0
