file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY
2023-01-08,22.215897,106.31467,48.209255,0.25763696,418.60492,0.8435031,1.0,2023-01-08 06:17:29.083024384,VNM,Vietnam
2023-01-08,22.309269,106.25773,48.27405,0.57312936,422.11554,0.7842944,1.0,2023-01-08 06:17:29.561999872,VNM,Vietnam
2023-01-08,22.32937,106.25292,48.29116,0.57343197,421.77298,0.7826923,1.0,2023-01-08 06:17:29.895009536,VNM,Vietnam
2023-01-08,22.321957,106.259895,48.28703,0.4631822,421.9811,0.7825647,1.0,2023-01-08 06:17:29.920999936,VNM,Vietnam
2023-01-08,22.314428,106.26685,48.282784,0.35412857,422.8816,0.72252285,1.0,2023-01-08 06:17:29.947996416,VNM,Vietnam
2023-01-08,22.342066,106.25507,48.304142,0.4635257,419.7733,0.73177516,1.0,2023-01-08 06:17:30.255015424,VNM,Vietnam
2023-01-08,22.326954,106.26893,48.295578,0.24925524,421.55905,0.7403722,1.0,2023-01-08 06:17:30.309008384,VNM,Vietnam
2023-01-08,22.319395,106.275696,48.291237,0.15726836,419.49792,0.75384355,1.0,2023-01-08 06:17:30.336004608,VNM,Vietnam
2023-01-08,22.362173,106.25026,48.321255,0.46386847,419.56842,0.7653132,1.0,2023-01-08 06:17:30.588025088,VNM,Vietnam
2023-01-08,22.347069,106.26413,48.312702,0.24954124,421.8732,0.7030873,1.0,2023-01-08 06:17:30.642018048,VNM,Vietnam
2023-01-08,22.339514,106.27091,48.30837,0.15751377,420.69366,0.7271044,1.0,2023-01-08 06:17:30.669014528,VNM,Vietnam
2023-01-08,22.331886,106.27763,48.303947,0.11341462,420.83395,0.77561074,1.0,2023-01-08 06:17:30.696010752,VNM,Vietnam
2023-01-08,22.389751,106.23854,48.342594,0.574341,419.94666,0.73506296,1.0,2023-01-08 06:17:30.895004160,VNM,Vietnam
2023-01-08,22.38231,106.24555,48.338444,0.46405503,420.6189,0.75042,1.0,2023-01-08 06:17:30.920994560,VNM,Vietnam
2023-01-08,22.367208,106.259445,48.329895,0.24993275,419.81116,0.7208138,1.0,2023-01-08 06:17:30.974987520,VNM,Vietnam
2023-01-08,22.359655,106.26623,48.325558,0.15817295,420.44937,0.6703396,1.0,2023-01-08 06:17:31.002024192,VNM,Vietnam
2023-01-08,22.35203,106.27295,48.32114,0.11437942,420.90182,0.65394014,1.0,2023-01-08 06:17:31.029020672,VNM,Vietnam
2023-01-08,22.33662,106.28617,48.312073,0.25743175,421.26086,0.7825873,1.0,2023-01-08 06:17:31.083013632,VNM,Vietnam
2023-01-08,22.38735,106.25475,48.347088,0.2503272,419.93106,0.6622922,1.0,2023-01-08 06:17:31.309002752,VNM,Vietnam
2023-01-08,22.379797,106.26154,48.342754,0.15883636,419.79254,0.657645,1.0,2023-01-08 06:17:31.335999488,VNM,Vietnam
2023-01-08,22.372173,106.26827,48.338333,0.115347594,420.25867,0.66345143,1.0,2023-01-08 06:17:31.362995968,VNM,Vietnam
2023-01-08,22.356766,106.281494,48.329266,0.2578991,422.13904,0.7658972,1.0,2023-01-08 06:17:31.416023040,VNM,Vietnam
2023-01-08,22.430025,106.22915,48.376984,0.5745996,417.90155,0.76461214,1.0,2023-01-08 06:17:31.561988864,VNM,Vietnam
2023-01-08,22.422586,106.23617,48.372833,0.46441394,419.54242,0.7389242,1.0,2023-01-08 06:17:31.588019968,VNM,Vietnam
2023-01-08,22.40749,106.25005,48.364277,0.25073716,418.55893,0.76416695,1.0,2023-01-08 06:17:31.642012672,VNM,Vietnam
2023-01-08,22.399939,106.256836,48.35994,0.15946364,419.33054,0.68151766,1.0,2023-01-08 06:17:31.669008896,VNM,Vietnam
2023-01-08,22.392315,106.26356,48.35552,0.11609505,420.18976,0.6780388,1.0,2023-01-08 06:17:31.696005376,VNM,Vietnam
2023-01-08,22.376911,106.27677,48.346443,0.25800848,420.0743,0.67378086,0.0,2023-01-08 06:17:31.748992512,VNM,Vietnam
2023-01-08,22.420078,106.252045,48.377098,0.15992507,418.29233,0.69865954,0.0,2023-01-08 06:17:32.002018816,VNM,Vietnam
2023-01-08,22.412457,106.258766,48.372677,0.116249874,419.57642,0.70584923,0.0,2023-01-08 06:17:32.029015040,VNM,Vietnam
2023-01-08,22.462824,106.226585,48.407124,0.4653941,419.0064,0.74243325,1.0,2023-01-08 06:17:32.255004672,VNM,Vietnam
2023-01-08,22.455341,106.23354,48.40291,0.3565837,419.05118,0.7622642,1.0,2023-01-08 06:17:32.282000896,VNM,Vietnam
2023-01-08,22.447767,106.24046,48.398594,0.2517655,417.04742,0.676507,1.0,2023-01-08 06:17:32.308997632,VNM,Vietnam
2023-01-08,22.440218,106.247246,48.394257,0.16038814,416.3474,0.66913146,1.0,2023-01-08 06:17:32.335994112,VNM,Vietnam
2023-01-08,22.432596,106.25398,48.389835,0.1164104,419.20844,0.6687752,1.0,2023-01-08 06:17:32.362990336,VNM,Vietnam
2023-01-08,22.417196,106.267204,48.38076,0.2572859,419.2673,0.76094145,1.0,2023-01-08 06:17:32.416017408,VNM,Vietnam
2023-01-08,22.48296,106.22178,48.424282,0.46590856,419.72073,0.75842214,1.0,2023-01-08 06:17:32.588014336,VNM,Vietnam
2023-01-08,22.475477,106.22875,48.42007,0.3571028,418.96695,0.71567184,0.0,2023-01-08 06:17:32.615010816,VNM,Vietnam
2023-01-08,22.467907,106.23567,48.415756,0.25228822,420.58084,0.76780635,1.0,2023-01-08 06:17:32.642007040,VNM,Vietnam
2023-01-08,22.46036,106.24246,48.411423,0.16088624,420.08035,0.73378336,1.0,2023-01-08 06:17:32.669003520,VNM,Vietnam
2023-01-08,22.452742,106.2492,48.407,0.116661884,419.70645,0.67743534,0.0,2023-01-08 06:17:32.696000000,VNM,Vietnam
2023-01-08,22.48051,106.2377,48.428608,0.16152611,418.43817,0.73927104,1.0,2023-01-08 06:17:33.002013184,VNM,Vietnam
2023-01-08,22.472893,106.24444,48.424187,0.11714596,418.30728,0.7584353,1.0,2023-01-08 06:17:33.029009920,VNM,Vietnam
2023-01-08,22.493046,106.23968,48.441376,0.11763481,419.1331,0.7681049,1.0,2023-01-08 06:17:33.363025152,VNM,Vietnam
2023-01-08,22.477655,106.25293,48.43231,0.25672904,418.06418,0.750278,1.0,2023-01-08 06:17:33.416012288,VNM,Vietnam
2023-01-08,22.550865,106.200424,48.480022,0.5775763,419.71664,0.71607304,0.0,2023-01-08 06:17:33.562018304,VNM,Vietnam
2023-01-08,22.543436,106.20745,48.475872,0.46749452,418.91052,0.713395,1.0,2023-01-08 06:17:33.588008960,VNM,Vietnam
2023-01-08,22.528347,106.221375,48.46731,0.25396988,417.98505,0.6487717,0.0,2023-01-08 06:17:33.642001664,VNM,Vietnam
2023-01-08,22.513176,106.234924,48.458546,0.11802219,419.28723,0.7703909,1.0,2023-01-08 06:17:33.695994624,VNM,Vietnam
2023-01-08,22.497774,106.24818,48.449467,0.25679296,419.12225,0.71276486,1.0,2023-01-08 06:17:33.749021952,VNM,Vietnam
2023-01-08,22.57094,106.195656,48.497154,0.5773843,419.3795,0.74882734,1.0,2023-01-08 06:17:33.894987520,VNM,Vietnam
2023-01-08,22.563505,106.20269,48.492996,0.46724927,419.60803,0.7351872,1.0,2023-01-08 06:17:33.921018624,VNM,Vietnam
2023-01-08,22.548414,106.21662,48.484432,0.25373322,418.5404,0.6390152,0.0,2023-01-08 06:17:33.975011328,VNM,Vietnam
2023-01-08,22.540867,106.22343,48.48009,0.16251218,418.2591,0.6719162,0.0,2023-01-08 06:17:34.002008064,VNM,Vietnam
2023-01-08,22.533247,106.23017,48.475666,0.1181306,418.48346,0.72829133,1.0,2023-01-08 06:17:34.029004288,VNM,Vietnam
2023-01-08,22.591003,106.190895,48.514275,0.5770886,416.593,0.64272743,1.0,2023-01-08 06:17:34.227997184,VNM,Vietnam
2023-01-08,22.58357,106.19793,48.510117,0.46696264,418.32962,0.74011904,1.0,2023-01-08 06:17:34.254993920,VNM,Vietnam
2023-01-08,22.568483,106.21187,48.501556,0.25349674,419.6597,0.6524058,0.0,2023-01-08 06:17:34.308986624,VNM,Vietnam
2023-01-08,22.560936,106.21867,48.497215,0.16236812,418.64917,0.5860201,0.0,2023-01-08 06:17:34.336023296,VNM,Vietnam
2023-01-08,22.553316,106.225426,48.49279,0.11824335,419.16467,0.6464208,0.0,2023-01-08 06:17:34.363019776,VNM,Vietnam
2023-01-08,22.53792,106.238686,48.48371,0.25746155,417.94757,0.78994393,1.0,2023-01-08 06:17:34.416006912,VNM,Vietnam
2023-01-08,22.611067,106.18613,48.5314,0.5767917,419.49228,0.7329422,1.0,2023-01-08 06:17:34.562012928,VNM,Vietnam
2023-01-08,22.603634,106.19317,48.52724,0.4666751,418.38245,0.64059484,1.0,2023-01-08 06:17:34.588003328,VNM,Vietnam
2023-01-08,22.58856,106.207115,48.518692,0.25335565,417.89343,0.6964732,1.0,2023-01-08 06:17:34.641996288,VNM,Vietnam
