file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,is_rice_area
2023-01-08,22.376911,106.27677,48.346443,0.25800848,420.0743,0.67378086,0.0,2023-01-08 06:17:31.748992512,VNM,Vietnam,False
2023-01-08,22.420078,106.252045,48.377098,0.15992507,418.29233,0.69865954,0.0,2023-01-08 06:17:32.002018816,VNM,Vietnam,False
2023-01-08,22.412457,106.258766,48.372677,0.116249874,419.57642,0.70584923,0.0,2023-01-08 06:17:32.029015040,VNM,Vietnam,False
2023-01-08,22.475477,106.22875,48.42007,0.3571028,418.96695,0.71567184,0.0,2023-01-08 06:17:32.615010816,VNM,Vietnam,False
2023-01-08,22.452742,106.2492,48.407,0.116661884,419.70645,0.67743534,0.0,2023-01-08 06:17:32.696000000,VNM,Vietnam,False
2023-01-08,22.550865,106.200424,48.480022,0.5775763,419.71664,0.71607304,0.0,2023-01-08 06:17:33.562018304,VNM,Vietnam,False
2023-01-08,22.528347,106.221375,48.46731,0.25396988,417.98505,0.6487717,0.0,2023-01-08 06:17:33.642001664,VNM,Vietnam,False
2023-01-08,22.548414,106.21662,48.484432,0.25373322,418.5404,0.6390152,0.0,2023-01-08 06:17:33.975011328,VNM,Vietnam,False
2023-01-08,22.540867,106.22343,48.48009,0.16251218,418.2591,0.6719162,0.0,2023-01-08 06:17:34.002008064,VNM,Vietnam,False
2023-01-08,22.568483,106.21187,48.501556,0.25349674,419.6597,0.6524058,0.0,2023-01-08 06:17:34.308986624,VNM,Vietnam,False
2023-01-08,22.560936,106.21867,48.497215,0.16236812,418.64917,0.5860201,0.0,2023-01-08 06:17:34.336023296,VNM,Vietnam,False
2023-01-08,22.553316,106.225426,48.49279,0.11824335,419.16467,0.6464208,0.0,2023-01-08 06:17:34.363019776,VNM,Vietnam,False
2023-01-08,22.581022,106.213936,48.514362,0.1624429,419.80542,0.7019197,0.0,2023-01-08 06:17:34.668992768,VNM,Vietnam,False
