date,latitude,longitude,time,xco2,xco2_quality_flag,rice_proportion_in_buffer,is_rice_influenced
2021-01-02,20.737047,106.651260,2021-01-02 06:16:51.749008128,416.587280,0.000000,0.333333,True
2021-01-02,20.650383,106.638214,2021-01-02 06:16:49.228000256,416.943600,0.000000,0.333333,True
2021-01-02,21.056833,106.552734,2021-01-02 06:16:56.281995264,414.893370,0.000000,0.419753,True
2021-01-02,21.064468,106.546000,2021-01-02 06:16:56.254998784,414.458400,0.000000,0.506173,True
2021-01-02,21.044325,106.550620,2021-01-02 06:16:55.921023488,417.141020,0.000000,0.320988,True
2021-01-02,21.051891,106.543850,2021-01-02 06:16:55.894992640,416.110440,0.000000,0.345679,True
2021-01-02,21.086473,106.564950,2021-01-02 06:16:57.389009920,416.716250,0.000000,0.469136,True
2021-01-02,21.094257,106.558540,2021-01-02 06:16:57.363019264,416.226140,0.000000,0.333333,True
2021-01-02,21.074123,106.563324,2021-01-02 06:16:57.029003776,417.666720,0.000000,0.320988,True
2021-01-02,21.112389,106.530060,2021-01-02 06:16:56.895027456,418.166080,0.000000,0.493827,True
2021-01-02,21.069332,106.554850,2021-01-02 06:16:56.642001152,417.739800,0.000000,0.370370,True
2021-01-02,20.921074,106.594270,2021-01-02 06:16:54.335998976,415.788270,0.000000,0.395062,True
2021-01-02,20.928753,106.587746,2021-01-02 06:16:54.309002496,415.056730,0.000000,0.370370,True
2021-01-02,20.944109,106.574380,2021-01-02 06:16:54.255009536,415.469760,0.000000,0.333333,True
2021-01-02,20.951680,106.567630,2021-01-02 06:16:54.228013056,414.942080,0.000000,0.382716,True
2021-01-02,21.031874,106.548640,2021-01-02 06:16:55.562023168,420.060330,0.000000,0.320988,True
2021-01-02,20.965698,106.592930,2021-01-02 06:16:55.389020672,417.280820,0.000000,0.320988,True
2021-01-02,21.049145,106.559420,2021-01-02 06:16:56.308991744,416.808800,0.000000,0.308642,True
2021-01-02,21.098770,106.566500,2021-01-02 06:16:57.749016064,416.554750,0.000000,0.308642,True
2021-01-16,10.652037,105.831510,2021-01-16 06:26:23.723013120,416.584900,0.000000,0.530864,True
2021-01-16,10.685913,105.811580,2021-01-16 06:26:23.614987008,416.743230,0.000000,0.629630,True
2021-01-16,10.677454,105.816696,2021-01-16 06:26:23.642023680,417.874300,0.000000,0.592593,True
2021-01-16,10.697389,105.812200,2021-01-16 06:26:23.974993152,416.758180,0.000000,0.629630,True
2021-01-16,10.725923,105.802660,2021-01-16 06:26:24.282012160,417.215270,0.000000,0.629630,True
2021-01-16,10.717482,105.807790,2021-01-16 06:26:24.309008640,418.052120,0.000000,0.617284,True
2021-01-16,10.737590,105.803390,2021-01-16 06:26:24.642018304,416.802120,0.000000,0.604938,True
2021-01-16,10.649101,105.826190,2021-01-16 06:26:23.336010496,416.922820,0.000000,0.518519,True
2021-01-18,22.503786,103.736810,2021-01-18 06:18:20.723017728,415.790440,0.000000,0.308642,True
2021-01-18,22.538300,103.700610,2021-01-18 06:18:20.255025920,420.750670,0.000000,0.333333,True
2021-01-18,22.458210,103.755850,2021-01-18 06:18:20.082989056,416.111240,0.000000,0.444444,True
2021-01-18,22.441317,103.761560,2021-01-18 06:18:19.749014016,417.108300,0.000000,0.469136,True
2021-01-18,22.452330,103.753650,2021-01-18 06:18:19.723023104,417.129030,0.000000,0.333333,True
2021-01-18,22.474983,103.725365,2021-01-18 06:18:19.281987584,415.953300,0.000000,0.345679,True
2021-01-18,22.467598,103.722290,2021-01-18 06:18:18.921015808,416.142580,0.000000,0.370370,True
2021-01-18,22.460331,103.719310,2021-01-18 06:18:18.562015488,415.444060,0.000000,0.308642,True
2021-01-26,9.917526,106.398270,2021-01-26 06:42:44.390999040,416.391720,0.000000,0.469136,True
2021-01-26,10.073465,106.571340,2021-01-26 06:42:47.309993472,416.802430,0.000000,0.604938,True
2021-01-26,10.072024,106.550890,2021-01-26 06:42:47.336989952,416.533540,0.000000,0.382716,True
2021-01-26,10.074849,106.591710,2021-01-26 06:42:47.282997248,416.218600,0.000000,0.543210,True
2021-01-26,10.076192,106.612015,2021-01-26 06:42:47.256000512,416.430000,0.000000,0.308642,True
2021-01-26,10.056553,106.558890,2021-01-26 06:42:46.977024000,416.192050,0.000000,0.456790,True
2021-01-26,10.057934,106.579270,2021-01-26 06:42:46.950027776,416.789150,0.000000,0.493827,True
2021-01-26,10.060492,106.619760,2021-01-26 06:42:46.895994624,416.577030,0.000000,0.419753,True
2021-01-26,10.041113,106.566925,2021-01-26 06:42:46.617018112,415.874020,0.000000,0.345679,True
2021-01-26,10.043633,106.607390,2021-01-26 06:42:46.563024896,415.698550,0.000000,0.395062,True
2021-01-26,9.899049,106.365120,2021-01-26 06:42:44.085026048,417.234200,0.000000,0.617284,True
2021-01-26,10.024291,106.554565,2021-01-26 06:42:46.283002368,416.118740,0.000000,0.382716,True
2021-01-26,9.900785,106.385870,2021-01-26 06:42:44.057989376,416.385130,0.000000,0.456790,True
2021-01-26,9.868673,106.381710,2021-01-26 06:42:43.364007936,417.376220,0.000000,0.617284,True
2021-01-26,9.816582,106.324135,2021-01-26 06:42:42.391009792,417.193450,0.000000,0.469136,True
2021-01-26,9.818111,106.344700,2021-01-26 06:42:42.364013312,417.298500,0.000000,0.493827,True
2021-01-26,9.819682,106.365260,2021-01-26 06:42:42.337017088,417.918240,0.000000,0.580247,True
2021-01-26,9.821094,106.385660,2021-01-26 06:42:42.310020608,417.789250,0.000000,0.555556,True
2021-01-26,9.822502,106.406010,2021-01-26 06:42:42.283024384,416.246030,0.000000,0.370370,True
2021-01-26,9.798039,106.290970,2021-01-26 06:42:42.084996608,417.317780,0.000000,0.432099,True
2021-01-26,9.799718,106.311676,2021-01-26 06:42:42.058000384,417.180200,0.000000,0.518519,True
2021-01-26,9.801346,106.332306,2021-01-26 06:42:42.031003904,416.866460,0.000000,0.469136,True
2021-01-26,9.802858,106.352810,2021-01-26 06:42:42.004007424,417.469900,0.000000,0.555556,True
2021-01-26,9.804322,106.373250,2021-01-26 06:42:41.977010944,416.425080,0.000000,0.617284,True
2021-01-26,9.805740,106.393616,2021-01-26 06:42:41.950014464,415.930020,0.000000,0.580247,True
2021-01-26,9.781251,106.278590,2021-01-26 06:42:41.751986944,417.750730,0.000000,0.382716,True
2021-01-26,9.782909,106.299280,2021-01-26 06:42:41.724990720,417.227480,0.000000,0.444444,True
2021-01-26,9.784507,106.319885,2021-01-26 06:42:41.697994240,417.652830,0.000000,0.629630,True
2021-01-26,9.786045,106.340400,2021-01-26 06:42:41.670997504,416.866760,0.000000,0.617284,True
2021-01-26,9.841898,106.458780,2021-01-26 06:42:42.563006720,416.267730,0.000000,0.333333,True
2021-01-26,9.882181,106.352780,2021-01-26 06:42:43.752016640,416.519440,0.000000,0.370370,True
2021-01-26,9.883819,106.373490,2021-01-26 06:42:43.725019904,416.637700,0.000000,0.506173,True
2021-01-26,9.885442,106.394140,2021-01-26 06:42:43.698023680,415.995100,0.000000,0.469136,True
2021-01-26,9.886961,106.414670,2021-01-26 06:42:43.671027200,416.763520,0.000000,0.617284,True
2021-01-26,9.865409,106.340380,2021-01-26 06:42:43.418000896,416.398100,0.000000,0.333333,True
2021-01-26,9.867060,106.361080,2021-01-26 06:42:43.391004672,416.944600,0.000000,0.530864,True
2021-01-26,9.870250,106.402260,2021-01-26 06:42:43.337011456,416.920230,0.000000,0.407407,True
2021-01-26,9.871678,106.422676,2021-01-26 06:42:43.310015232,416.909550,0.000000,0.407407,True
2021-01-26,9.902297,106.406450,2021-01-26 06:42:44.030992896,416.307460,0.000000,0.456790,True
2021-01-26,9.851803,106.369330,2021-01-26 06:42:43.030998528,417.084050,0.000000,0.629630,True
2021-01-26,9.853339,106.389860,2021-01-26 06:42:43.004002048,417.418060,0.000000,0.580247,True
2021-01-26,9.831718,106.315650,2021-01-26 06:42:42.752021760,417.113740,0.000000,0.555556,True
2021-01-26,9.834972,106.356980,2021-01-26 06:42:42.697988864,416.910830,0.000000,0.382716,True
2021-01-26,9.836449,106.377480,2021-01-26 06:42:42.670992384,417.932800,0.000000,0.617284,True
2021-01-26,9.837907,106.397930,2021-01-26 06:42:42.643995648,416.853580,0.000000,0.641975,True
2021-01-26,9.848559,106.328010,2021-01-26 06:42:43.084991232,418.710200,0.000000,0.567901,True
2021-01-26,10.094132,106.644510,2021-01-26 06:42:47.563019776,416.817660,0.000000,0.617284,True
2021-01-26,10.305756,106.703910,2021-01-26 06:42:52.030989824,415.024840,0.000000,0.320988,True
2021-01-26,10.307256,106.724464,2021-01-26 06:42:52.003993600,415.711520,0.000000,0.481481,True
2021-01-26,10.308684,106.744934,2021-01-26 06:42:51.976996864,416.496300,0.000000,0.382716,True
2021-01-26,10.310068,106.765320,2021-01-26 06:42:51.950000640,416.868530,0.000000,0.419753,True
2021-01-26,10.285752,106.650130,2021-01-26 06:42:51.752013312,416.304350,0.000000,0.493827,True
2021-01-26,10.291867,106.732530,2021-01-26 06:42:51.644027392,415.665300,0.000000,0.543210,True
2021-01-26,10.270562,106.658500,2021-01-26 06:42:51.391001344,414.342200,0.000000,0.308642,True
2021-01-26,10.272110,106.679120,2021-01-26 06:42:51.364004864,414.764950,0.000000,0.592593,True
2021-01-26,10.277721,106.760800,2021-01-26 06:42:51.256019200,416.880600,0.000000,0.308642,True
2021-01-26,10.255345,106.666740,2021-01-26 06:42:51.030995456,415.011600,0.000000,0.345679,True
2021-01-26,10.258230,106.707700,2021-01-26 06:42:50.977002496,415.298770,0.000000,0.555556,True
2021-01-26,10.242764,106.715706,2021-01-26 06:42:50.616996352,415.494540,0.000000,0.469136,True
2021-01-26,10.302513,106.662506,2021-01-26 06:42:52.085022976,415.559570,0.000000,0.432099,True
2021-01-26,10.324032,106.736885,2021-01-26 06:42:52.337003008,417.024380,0.000000,0.518519,True
2021-01-26,9.787498,106.360830,2021-01-26 06:42:41.644001280,417.272280,0.000000,0.617284,True
2021-01-26,10.403417,106.737070,2021-01-26 06:42:54.085011968,416.155300,0.000000,0.518519,True
2021-01-26,10.386561,106.724620,2021-01-26 06:42:53.752002560,415.930660,0.000000,0.469136,True
2021-01-26,10.369724,106.712190,2021-01-26 06:42:53.417986816,415.739560,0.000000,0.567901,True
2021-01-26,10.371392,106.732950,2021-01-26 06:42:53.390990592,416.492740,0.000000,0.543210,True
2021-01-26,10.374444,106.774155,2021-01-26 06:42:53.336997632,416.827240,0.000000,0.481481,True
2021-01-26,10.352871,106.699720,2021-01-26 06:42:53.085017344,416.051760,0.000000,0.382716,True
2021-01-26,10.354519,106.720474,2021-01-26 06:42:53.058021120,415.885070,0.000000,0.395062,True
2021-01-26,10.356090,106.741135,2021-01-26 06:42:53.031024640,416.295930,0.000000,0.469136,True
2021-01-26,10.357591,106.761700,2021-01-26 06:42:53.004028416,417.377660,0.000000,0.345679,True
2021-01-26,10.336143,106.687410,2021-01-26 06:42:52.752007936,416.117280,0.000000,0.320988,True
2021-01-26,10.337774,106.708140,2021-01-26 06:42:52.725011456,415.996900,0.000000,0.543210,True
2021-01-26,10.339347,106.728790,2021-01-26 06:42:52.698014976,416.668180,0.000000,0.530864,True
2021-01-26,10.340848,106.749344,2021-01-26 06:42:52.671018496,416.225830,0.000000,0.518519,True
2021-01-26,10.342291,106.769820,2021-01-26 06:42:52.644022016,416.905030,0.000000,0.629630,True
2021-01-26,10.320951,106.695670,2021-01-26 06:42:52.390995968,416.467560,0.000000,0.469136,True
2021-01-26,10.325449,106.757340,2021-01-26 06:42:52.310006528,416.631350,0.000000,0.530864,True
2021-01-26,10.117719,106.526120,2021-01-26 06:42:48.418013952,418.029850,0.000000,0.395062,True
2021-01-26,10.119356,106.546830,2021-01-26 06:42:48.391017728,417.132570,0.000000,0.530864,True
2021-01-26,10.120969,106.567480,2021-01-26 06:42:48.364021248,416.606840,0.000000,0.370370,True
2021-01-26,10.123925,106.608460,2021-01-26 06:42:48.310028288,417.407320,0.000000,0.456790,True
2021-01-26,10.104115,106.555070,2021-01-26 06:42:48.031011584,417.073120,0.000000,0.604938,True
2021-01-26,10.107076,106.596090,2021-01-26 06:42:47.977018624,416.921800,0.000000,0.493827,True
2021-01-26,10.108451,106.616470,2021-01-26 06:42:47.950022144,417.229340,0.000000,0.543210,True
2021-01-26,10.109770,106.636770,2021-01-26 06:42:47.923025920,416.705470,0.000000,0.493827,True
2021-01-26,10.087294,106.542720,2021-01-26 06:42:47.698001920,416.946170,0.000000,0.308642,True
2021-01-26,10.088775,106.563230,2021-01-26 06:42:47.671005440,416.759000,0.000000,0.493827,True
2021-01-26,10.090220,106.583690,2021-01-26 06:42:47.644009216,417.028930,0.000000,0.345679,True
2021-01-26,10.091578,106.604034,2021-01-26 06:42:47.617012480,416.875500,0.000000,0.641975,True
2021-01-26,10.092912,106.624330,2021-01-26 06:42:47.590016000,416.998470,0.000000,0.407407,True
2021-01-26,10.140657,106.620926,2021-01-26 06:42:48.644003584,417.127470,0.000000,0.345679,True
2021-01-26,10.139235,106.600494,2021-01-26 06:42:48.671000064,417.251460,0.000000,0.555556,True
2021-01-26,10.136158,106.559326,2021-01-26 06:42:48.724992768,416.485080,0.000000,0.333333,True
2021-01-26,9.788927,106.381200,2021-01-26 06:42:41.617004800,416.447660,0.000000,0.419753,True
2021-01-26,11.016706,106.948860,2021-01-26 06:42:16.058020608,416.313480,0.000000,0.333333,True
2021-01-26,10.909212,106.578710,2021-01-26 06:41:32.031021312,417.501430,0.000000,0.333333,True
2021-01-26,10.837323,106.397880,2021-01-26 06:41:10.363989248,416.256440,0.000000,0.580247,True
2021-01-26,9.790255,106.401470,2021-01-26 06:42:41.590008576,416.485230,0.000000,0.444444,True
2021-01-26,9.720237,106.311360,2021-01-26 06:42:40.309991424,417.091700,0.000000,0.469136,True
2021-01-26,9.721659,106.331720,2021-01-26 06:42:40.282994688,417.520660,0.000000,0.432099,True
2021-01-26,9.722965,106.351950,2021-01-26 06:42:40.255998464,417.100070,0.000000,0.617284,True
2021-01-26,9.703434,106.299034,2021-01-26 06:42:39.977021696,417.042480,0.000000,0.530864,True
2021-01-26,9.704819,106.319374,2021-01-26 06:42:39.950025216,417.593380,0.000000,0.493827,True
2021-01-26,9.706213,106.339670,2021-01-26 06:42:39.922988544,416.726000,0.000000,0.432099,True
2021-01-26,9.707449,106.359825,2021-01-26 06:42:39.895992320,416.788270,0.000000,0.456790,True
2021-01-26,9.686633,106.286680,2021-01-26 06:42:39.644012288,417.277800,0.000000,0.419753,True
2021-01-26,9.687990,106.307000,2021-01-26 06:42:39.617015808,417.729130,0.000000,0.493827,True
2021-01-26,9.689367,106.327280,2021-01-26 06:42:39.590019328,416.628880,0.000000,0.506173,True
2021-01-26,9.690564,106.347404,2021-01-26 06:42:39.563022848,418.335140,0.000000,0.493827,True
2021-01-26,9.671113,106.294586,2021-01-26 06:42:39.283000320,416.796600,0.000000,0.358025,True
2021-01-26,9.672412,106.314810,2021-01-26 06:42:39.256003840,417.373660,0.000000,0.543210,True
2021-01-26,9.718813,106.290960,2021-01-26 06:42:40.337028096,416.043060,0.000000,0.469136,True
2021-01-26,9.717252,106.270430,2021-01-26 06:42:40.364024320,417.342960,0.000000,0.456790,True
2021-01-26,9.741015,106.384500,2021-01-26 06:42:40.563017472,417.000980,0.000000,0.506173,True
2021-01-26,9.764442,106.266230,2021-01-26 06:42:41.418011648,416.881070,0.000000,0.506173,True
2021-01-26,9.766117,106.286934,2021-01-26 06:42:41.391015168,417.399300,0.000000,0.567901,True
2021-01-26,9.767733,106.307556,2021-01-26 06:42:41.364018944,417.718600,0.000000,0.506173,True
2021-01-26,9.769300,106.328100,2021-01-26 06:42:41.337022464,416.894300,0.000000,0.358025,True
2021-01-26,9.770751,106.348526,2021-01-26 06:42:41.310026240,416.946100,0.000000,0.481481,True
2021-01-26,9.772144,106.368870,2021-01-26 06:42:41.282989568,417.047200,0.000000,0.469136,True
2021-01-26,9.774698,106.409290,2021-01-26 06:42:41.228996608,416.739380,0.000000,0.444444,True
2021-01-26,9.749220,106.274550,2021-01-26 06:42:41.058005760,416.340150,0.000000,0.493827,True
2021-01-26,9.750879,106.295204,2021-01-26 06:42:41.031009280,417.079100,0.000000,0.481481,True
2021-01-26,9.752391,106.315710,2021-01-26 06:42:41.004012800,417.070980,0.000000,0.518519,True
2021-01-26,9.753855,106.336150,2021-01-26 06:42:40.977016576,416.938000,0.000000,0.592593,True
2021-01-26,9.755260,106.356500,2021-01-26 06:42:40.950019840,417.343900,0.000000,0.617284,True
2021-01-26,9.732497,106.262240,2021-01-26 06:42:40.724996096,416.285580,0.000000,0.481481,True
2021-01-26,9.734086,106.282830,2021-01-26 06:42:40.697999360,417.146150,0.000000,0.543210,True
2021-01-26,9.735604,106.303330,2021-01-26 06:42:40.671003136,417.873380,0.000000,0.592593,True
2021-01-26,9.737052,106.323746,2021-01-26 06:42:40.644006656,417.089420,0.000000,0.641975,True
2021-01-26,9.738441,106.344080,2021-01-26 06:42:40.617010432,416.894350,0.000000,0.543210,True
2021-01-26,9.739784,106.364350,2021-01-26 06:42:40.590013952,416.802430,0.000000,0.395062,True
2021-01-26,9.715620,106.249810,2021-01-26 06:42:40.391020800,416.319100,0.000000,0.592593,True
2021-01-26,9.673680,106.334984,2021-01-26 06:42:39.229007360,417.956700,0.000000,0.617284,True
2021-01-26,9.513670,106.101600,2021-01-26 06:42:36.391002112,418.657650,0.000000,0.604938,True
2021-01-26,9.504206,106.191310,2021-01-26 06:42:35.923010304,417.724240,0.000000,0.382716,True
2021-01-26,9.479995,106.076900,2021-01-26 06:42:35.725023232,416.503000,0.000000,0.481481,True
2021-01-26,9.547232,106.126260,2021-01-26 06:42:37.057987328,418.278300,0.000000,0.530864,True
2021-01-26,9.655637,106.302490,2021-01-26 06:42:38.922994176,416.034400,0.000000,0.395062,True
2021-01-26,9.656903,106.322660,2021-01-26 06:42:38.895997696,416.591030,0.000000,0.469136,True
2021-01-26,9.545552,106.105570,2021-01-26 06:42:37.085024000,419.721770,0.000000,0.629630,True
2021-01-26,9.562461,106.117960,2021-01-26 06:42:37.417993216,418.302220,0.000000,0.617284,True
2021-01-26,9.596077,106.142600,2021-01-26 06:42:38.085018368,418.616180,0.000000,0.493827,True
2021-01-28,22.014973,103.920500,2021-01-28 06:46:06.725005056,416.807040,0.000000,0.469136,True
2021-01-28,22.042164,103.923320,2021-01-28 06:46:07.085011200,415.837830,0.000000,0.506173,True
2021-02-05,21.362590,103.012550,2021-02-05 03:40:26.085010176,416.635500,0.000000,0.333333,True
2021-02-05,21.469814,103.146940,2021-02-05 03:40:28.697991424,413.949370,0.000000,0.407407,True
2021-02-05,22.178959,103.766650,2021-02-05 03:40:43.364015104,415.003100,0.000000,0.444444,True
2021-02-05,21.324396,103.021080,2021-02-05 03:40:25.698007552,416.588530,0.000000,0.592593,True
2021-02-05,21.335413,103.009850,2021-02-05 03:40:25.725004288,416.020420,0.000000,0.382716,True
2021-02-05,21.319235,102.995926,2021-02-05 03:40:25.390988544,415.980930,0.000000,0.333333,True
2021-02-10,18.952333,105.477510,2021-02-10 06:22:45.722988544,418.156770,0.000000,0.419753,True
2021-02-10,18.944067,105.483055,2021-02-10 06:22:45.749019392,418.801600,0.000000,0.481481,True
2021-02-12,12.534951,108.060560,2021-02-12 06:09:14.642012672,414.876620,0.000000,0.382716,True
2021-02-12,12.536497,108.054955,2021-02-12 06:09:14.255010048,415.086640,0.000000,0.370370,True
2021-02-12,12.531499,108.070870,2021-02-12 06:09:15.416017664,415.321530,0.000000,0.333333,True
2021-02-12,12.533333,108.065840,2021-02-12 06:09:15.029015296,415.224330,0.000000,0.395062,True
2021-02-12,12.777333,107.996100,2021-02-12 06:09:18.587998208,415.815000,0.000000,0.345679,True
2021-02-12,12.784322,108.002525,2021-02-12 06:09:19.336012544,415.374850,0.000000,0.395062,True
2021-02-12,12.527879,108.054350,2021-02-12 06:09:13.895004160,415.850130,0.000000,0.358025,True
2021-02-12,12.403837,108.097620,2021-02-12 06:09:12.696016384,415.406800,0.000000,0.555556,True
2021-02-12,12.413956,108.092790,2021-02-12 06:09:12.669019904,415.039760,0.000000,0.617284,True
2021-02-12,12.423989,108.087900,2021-02-12 06:09:12.642023680,415.122680,0.000000,0.617284,True
2021-02-12,12.434057,108.082880,2021-02-12 06:09:12.614987008,415.247280,0.000000,0.567901,True
2021-02-12,12.405493,108.092430,2021-02-12 06:09:12.309013760,416.070600,0.000000,0.604938,True
2021-02-12,12.415562,108.087420,2021-02-12 06:09:12.282017536,415.257230,0.000000,0.604938,True
2021-02-12,12.425561,108.082330,2021-02-12 06:09:12.255021056,414.603760,0.000000,0.629630,True
2021-02-12,12.435458,108.077190,2021-02-12 06:09:12.228024576,415.750300,0.000000,0.555556,True
2021-02-12,12.442574,108.083410,2021-02-12 06:09:12.974992896,415.502750,0.000000,0.333333,True
2021-02-12,12.432434,108.088240,2021-02-12 06:09:13.001989376,415.094880,0.000000,0.592593,True
2021-02-12,12.438834,108.093360,2021-02-12 06:09:13.748998144,414.998800,0.000000,0.432099,True
2021-02-12,12.420367,108.097916,2021-02-12 06:09:13.415988480,415.719180,0.000000,0.617284,True
2021-02-12,12.401899,108.102460,2021-02-12 06:09:13.083019008,415.357450,0.000000,0.506173,True
2021-02-12,12.412138,108.097810,2021-02-12 06:09:13.056022528,416.013800,0.000000,0.617284,True
2021-02-12,12.422314,108.093070,2021-02-12 06:09:13.029026048,415.316800,0.000000,0.604938,True
2021-02-12,12.440781,108.088510,2021-02-12 06:09:13.363001344,416.021120,0.000000,0.395062,True
2021-02-12,12.407066,108.086876,2021-02-12 06:09:11.921005568,415.893830,0.000000,0.580247,True
2021-02-12,12.416964,108.081730,2021-02-12 06:09:11.895014912,415.110260,0.000000,0.617284,True
2021-02-17,9.660070,106.300680,2021-02-17 08:55:35.751986432,415.636700,0.000000,0.320988,True
2021-02-17,9.676923,106.288420,2021-02-17 08:55:35.418011136,415.866120,0.000000,0.407407,True
2021-02-17,9.643368,106.313140,2021-02-17 08:55:36.084996096,415.836030,0.000000,0.395062,True
2021-02-17,9.693706,106.276050,2021-02-17 08:55:35.085001472,415.910300,0.000000,0.481481,True
2021-02-17,9.861942,106.152520,2021-02-17 08:55:31.752008192,415.933870,0.000000,0.469136,True
2021-02-17,9.878756,106.140150,2021-02-17 08:55:31.417992704,415.484740,0.000000,0.518519,True
2021-02-17,9.870165,106.127500,2021-02-17 08:55:31.390996224,415.225300,0.000000,0.567901,True
2021-02-17,9.895583,106.127780,2021-02-17 08:55:31.085023488,414.886020,0.000000,0.419753,True
2021-02-17,9.886992,106.115135,2021-02-17 08:55:31.058026752,415.809200,0.000000,0.456790,True
2021-02-17,9.861390,106.077095,2021-02-17 08:55:30.976997376,415.798680,0.000000,0.370370,True
2021-02-17,9.903833,106.102800,2021-02-17 08:55:30.725017088,414.955870,0.000000,0.395062,True
2021-02-17,9.895262,106.090126,2021-02-17 08:55:30.698020608,414.960400,0.000000,0.432099,True
2021-02-17,9.929277,106.103140,2021-02-17 08:55:30.417998080,415.615700,0.000000,0.395062,True
2021-02-17,9.894823,106.014460,2021-02-17 08:55:29.923009792,415.446500,0.000000,0.370370,True
2021-02-17,9.954187,106.065600,2021-02-17 08:55:29.725022464,414.907300,0.000000,0.456790,True
2021-02-17,9.962082,105.964990,2021-02-17 08:55:28.590005760,416.634160,0.000000,0.358025,True
2021-02-17,10.080516,105.991660,2021-02-17 08:55:27.418014464,414.970150,0.000000,0.444444,True
2021-02-17,9.946044,106.090710,2021-02-17 08:55:30.084988672,415.612900,0.000000,0.493827,True
