date,latitude,longitude,time,xco2,xco2_quality_flag,rice_proportion_in_buffer,is_rice_influenced
2020-01-16,16.376833,107.746680,2020-01-16 06:15:15.642025984,409.802900,0.000000,0.469136,True
2020-01-16,16.372599,107.739020,2020-01-16 06:15:15.255023360,411.838600,0.000000,0.444444,True
2020-01-16,16.425120,107.731640,2020-01-16 06:15:16.282014720,413.252470,0.000000,0.543210,True
2020-01-16,16.409214,107.743675,2020-01-16 06:15:16.336007424,411.672730,0.000000,0.506173,True
2020-01-16,16.417150,107.737724,2020-01-16 06:15:16.309010944,412.472750,0.000000,0.567901,True
2020-01-16,16.413399,107.751100,2020-01-16 06:15:16.723010048,411.636630,0.000000,0.358025,True
2020-01-16,16.421448,107.745280,2020-01-16 06:15:16.696013568,412.957150,0.000000,0.395062,True
2020-01-16,16.429451,107.739370,2020-01-16 06:15:16.669017088,413.199830,0.000000,0.320988,True
2020-01-16,16.385056,107.761140,2020-01-16 06:15:16.415990784,413.464000,0.000000,0.506173,True
2020-01-16,16.405296,107.756840,2020-01-16 06:15:16.749000448,412.483220,0.000000,0.345679,True
2020-01-16,16.380447,107.732864,2020-01-16 06:15:15.227986688,411.138200,0.000000,0.592593,True
2020-01-16,16.336473,107.755600,2020-01-16 06:15:14.975000832,411.380130,0.000000,0.432099,True
2020-01-16,16.344446,107.749535,2020-01-16 06:15:14.948004608,410.793200,0.000000,0.518519,True
2020-01-16,11.480158,108.825760,2020-01-16 06:13:54.255020288,410.808260,0.000000,0.432099,True
2020-01-16,11.469942,108.847400,2020-01-16 06:13:55.083018240,410.243470,0.000000,0.308642,True
2020-01-18,15.085472,108.868450,2020-01-18 06:03:23.228026624,411.915370,0.000000,0.432099,True
2020-01-18,13.815666,109.198100,2020-01-18 06:03:00.614993152,412.829930,0.000000,0.308642,True
2020-01-18,13.817406,109.189600,2020-01-18 06:03:00.227990272,413.076400,0.000000,0.333333,True
2020-01-18,13.825839,109.191540,2020-01-18 06:03:00.587996416,413.966920,0.000000,0.320988,True
2020-01-18,15.189923,108.866090,2020-01-18 06:03:26.389023232,414.353640,0.000000,0.382716,True
2020-01-18,14.550990,109.021690,2020-01-18 06:03:14.336020992,414.052800,0.000000,0.308642,True
2020-01-18,14.548464,109.029940,2020-01-18 06:03:14.723023360,413.781280,0.000000,0.407407,True
2020-01-18,14.829157,108.933460,2020-01-18 06:03:18.561988864,412.731300,0.000000,0.382716,True
2020-01-18,14.756802,108.979500,2020-01-18 06:03:18.748992512,413.287700,0.000000,0.358025,True
2020-01-18,14.847429,108.928780,2020-01-18 06:03:18.894998528,412.547820,0.000000,0.333333,True
2020-01-18,14.837329,108.935590,2020-01-18 06:03:18.920988928,413.513340,0.000000,0.407407,True
2020-01-18,14.835071,108.944410,2020-01-18 06:03:19.308997376,413.983550,0.000000,0.419753,True
2020-01-18,13.880685,109.177280,2020-01-18 06:03:01.587991296,414.525970,0.000000,0.395062,True
2020-01-18,13.878633,109.185616,2020-01-18 06:03:01.974993664,414.001800,0.000000,0.444444,True
2020-01-18,13.868341,109.191956,2020-01-18 06:03:02.001990144,414.110660,0.000000,0.333333,True
2020-01-18,13.886752,109.187250,2020-01-18 06:03:02.336005632,414.096500,0.000000,0.432099,True
2020-01-18,13.876351,109.193530,2020-01-18 06:03:02.363002112,414.257900,0.000000,0.543210,True
2020-01-18,13.865889,109.199730,2020-01-18 06:03:02.388992512,414.610900,0.000000,0.493827,True
2020-01-18,13.884359,109.195100,2020-01-18 06:03:02.723008256,414.357120,0.000000,0.481481,True
2020-01-18,13.952582,109.167150,2020-01-18 06:03:03.309003776,414.651370,0.000000,0.432099,True
2020-01-18,13.958612,109.176920,2020-01-18 06:03:04.056012288,413.452550,0.000000,0.358025,True
2020-01-18,13.966609,109.178440,2020-01-18 06:03:04.416018432,413.450100,0.000000,0.308642,True
2020-01-18,14.116684,109.134224,2020-01-18 06:03:06.695990016,414.692930,0.000000,0.382716,True
2020-01-18,14.135121,109.129710,2020-01-18 06:03:07.028999680,414.030670,0.000000,0.382716,True
2020-01-18,14.913895,108.936180,2020-01-18 06:03:21.389010176,412.981840,0.000000,0.320988,True
2020-01-18,14.994001,108.891620,2020-01-18 06:03:21.562012672,412.245150,0.000000,0.444444,True
2020-01-18,15.030521,108.882340,2020-01-18 06:03:22.227991808,412.995600,0.000000,0.543210,True
2020-01-18,15.028450,108.891370,2020-01-18 06:03:22.614994176,413.312680,0.000000,0.456790,True
2020-01-18,14.965571,108.903070,2020-01-18 06:03:21.254993664,412.827550,0.000000,0.333333,True
2020-01-18,14.884988,108.947110,2020-01-18 06:03:21.082996992,412.725070,0.000000,0.358025,True
2020-01-18,14.863668,108.933060,2020-01-18 06:03:19.615010816,413.231930,0.000000,0.493827,True
2020-01-18,14.853406,108.939790,2020-01-18 06:03:19.642007040,412.432680,0.000000,0.333333,True
2020-01-18,14.832687,108.952850,2020-01-18 06:03:19.695999744,413.767520,0.000000,0.444444,True
2020-01-18,14.902312,108.914790,2020-01-18 06:03:19.894993152,413.453920,0.000000,0.333333,True
2020-01-18,14.882015,108.928400,2020-01-18 06:03:19.948020224,413.026730,0.000000,0.345679,True
2020-01-18,14.871682,108.935100,2020-01-18 06:03:19.975016704,413.424680,0.000000,0.518519,True
2020-01-18,14.851034,108.948200,2020-01-18 06:03:20.029009664,413.627870,0.000000,0.333333,True
2020-01-18,14.840527,108.954605,2020-01-18 06:03:20.056005888,413.331400,0.000000,0.370370,True
2020-01-18,14.829978,108.960950,2020-01-18 06:03:20.083002624,412.288540,0.000000,0.370370,True
2020-01-18,14.920604,108.910090,2020-01-18 06:03:20.228002560,413.229680,0.000000,0.567901,True
2020-01-18,14.910518,108.916920,2020-01-18 06:03:20.254999040,413.898960,0.000000,0.518519,True
2020-01-18,14.900313,108.923706,2020-01-18 06:03:20.281995520,412.934630,0.000000,0.407407,True
2020-01-18,14.890030,108.930435,2020-01-18 06:03:20.308992000,412.638150,0.000000,0.333333,True
2020-01-18,14.869323,108.943520,2020-01-18 06:03:20.363025152,412.769800,0.000000,0.580247,True
2020-01-18,14.858830,108.949936,2020-01-18 06:03:20.389015552,413.657000,0.000000,0.555556,True
2020-01-18,14.938930,108.905400,2020-01-18 06:03:20.562018048,413.029270,0.000000,0.641975,True
2020-01-18,14.928837,108.912240,2020-01-18 06:03:20.588008960,411.327180,0.000000,0.506173,True
2020-01-18,14.887638,108.938870,2020-01-18 06:03:20.695994368,413.359340,0.000000,0.469136,True
2020-01-18,14.877176,108.945320,2020-01-18 06:03:20.722991104,412.360570,0.000000,0.530864,True
2020-01-18,14.866600,108.951660,2020-01-18 06:03:20.749021696,412.073550,0.000000,0.518519,True
2020-01-18,14.957279,108.900795,2020-01-18 06:03:20.894987520,412.622830,0.000000,0.518519,True
2020-01-18,14.936987,108.914444,2020-01-18 06:03:20.948014848,412.713500,0.000000,0.506173,True
2020-01-18,14.926728,108.921200,2020-01-18 06:03:20.975011328,412.687260,0.000000,0.345679,True
2020-01-18,14.905997,108.934300,2020-01-18 06:03:21.029004032,412.408400,0.000000,0.518519,True
2020-01-18,14.895535,108.940750,2020-01-18 06:03:21.056000768,412.202120,0.000000,0.345679,True
2020-01-18,14.975669,108.896225,2020-01-18 06:03:21.227997184,412.081900,0.000000,0.358025,True
2020-01-30,9.567005,106.142360,2020-01-30 06:25:55.083015424,413.388280,0.000000,0.617284,True
2020-01-30,9.648124,106.106610,2020-01-30 06:25:55.228015872,413.514370,0.000000,0.456790,True
2020-01-30,9.596011,106.133660,2020-01-30 06:25:55.388988416,413.007930,0.000000,0.407407,True
2020-01-30,9.587214,106.137886,2020-01-30 06:25:55.416025088,413.074520,0.000000,0.493827,True
2020-01-30,9.668337,106.102140,2020-01-30 06:25:55.561990912,413.174500,0.000000,0.419753,True
2020-01-30,9.651088,106.111490,2020-01-30 06:25:55.615018240,412.960330,0.000000,0.358025,True
2020-01-30,9.575806,106.138130,2020-01-30 06:25:55.056018944,412.885220,0.000000,0.518519,True
2020-01-30,9.627706,106.129070,2020-01-30 06:25:56.083010304,412.047420,0.000000,0.419753,True
2020-01-30,9.593290,106.129450,2020-01-30 06:25:55.001986048,412.847140,0.000000,0.481481,True
2020-01-30,9.486373,106.159990,2020-01-30 06:25:53.749005568,414.455050,0.000000,0.481481,True
2020-01-30,9.550210,106.133736,2020-01-30 06:25:53.947998464,413.885200,0.000000,0.469136,True
2020-01-30,9.541484,106.138290,2020-01-30 06:25:53.974995200,413.960000,0.000000,0.592593,True
2020-01-30,9.506480,106.155650,2020-01-30 06:25:54.083020800,413.313140,0.000000,0.567901,True
2020-01-30,9.567500,106.124420,2020-01-30 06:25:53.895011328,414.274170,0.000000,0.543210,True
2020-01-30,9.555601,106.142610,2020-01-30 06:25:54.723009536,414.832030,0.000000,0.493827,True
2020-01-30,9.578988,106.124740,2020-01-30 06:25:54.255017728,413.448670,0.000000,0.530864,True
2020-01-30,9.561584,106.133940,2020-01-30 06:25:54.309010432,413.800080,0.000000,0.530864,True
2020-01-30,9.535400,106.147080,2020-01-30 06:25:54.388994048,413.806460,0.000000,0.604938,True
2020-01-30,9.526591,106.151306,2020-01-30 06:25:54.415990272,413.464970,0.000000,0.629630,True
2020-01-30,9.607737,106.115620,2020-01-30 06:25:54.561996544,413.545230,0.000000,0.320988,True
2020-01-30,9.590469,106.124930,2020-01-30 06:25:54.615023616,413.398800,0.000000,0.530864,True
2020-01-30,9.587595,106.120056,2020-01-30 06:25:54.228021248,413.512820,0.000000,0.493827,True
2020-01-30,9.546798,106.146835,2020-01-30 06:25:54.749000192,413.600300,0.000000,0.518519,True
2020-02-12,10.884563,105.504234,2020-02-12 00:56:52.725001472,414.201500,0.000000,0.629630,True
2020-02-12,10.895175,105.493030,2020-02-12 00:56:52.751997952,414.236200,0.000000,0.395062,True
2020-02-12,10.837131,105.583435,2020-02-12 00:56:52.895992320,413.478200,0.000000,0.469136,True
2020-02-12,10.847903,105.572365,2020-02-12 00:56:52.922988800,413.989960,0.000000,0.543210,True
2020-02-12,10.858649,105.561270,2020-02-12 00:56:52.950025472,414.217350,0.000000,0.444444,True
2020-02-12,10.869368,105.550156,2020-02-12 00:56:52.977021952,413.481500,0.000000,0.444444,True
2020-02-12,10.880059,105.539020,2020-02-12 00:56:53.004018432,414.195620,0.000000,0.530864,True
2020-02-12,10.890723,105.527855,2020-02-12 00:56:53.031014912,414.738700,0.000000,0.469136,True
2020-02-12,10.901361,105.516680,2020-02-12 00:56:53.058011392,414.089450,0.000000,0.419753,True
2020-02-12,10.911974,105.505470,2020-02-12 00:56:53.085007616,414.612500,0.000000,0.580247,True
2020-02-12,10.853924,105.595880,2020-02-12 00:56:53.229001984,413.915920,0.000000,0.604938,True
2020-02-12,10.864698,105.584810,2020-02-12 00:56:53.255998720,413.239260,0.000000,0.617284,True
2020-02-12,10.875444,105.573715,2020-02-12 00:56:53.282994944,414.952180,0.000000,0.617284,True
2020-02-12,10.886163,105.562600,2020-02-12 00:56:53.309991424,414.498630,0.000000,0.604938,True
2020-02-12,10.896855,105.551460,2020-02-12 00:56:53.337028096,414.630500,0.000000,0.580247,True
2020-02-12,10.873926,105.515410,2020-02-12 00:56:52.698005248,414.064500,0.000000,0.543210,True
2020-02-12,10.863262,105.526570,2020-02-12 00:56:52.671008512,414.540600,0.000000,0.617284,True
2020-02-12,10.852571,105.537710,2020-02-12 00:56:52.644012288,413.263730,0.000000,0.530864,True
2020-02-12,10.841853,105.548830,2020-02-12 00:56:52.617015808,413.433960,0.000000,0.641975,True
2020-02-12,10.774664,105.499080,2020-02-12 00:56:51.283005696,414.592130,0.000000,0.333333,True
2020-02-12,10.834167,105.466920,2020-02-12 00:56:51.725007104,414.282440,0.000000,0.530864,True
2020-02-12,10.844777,105.455710,2020-02-12 00:56:51.752003328,413.989300,0.000000,0.567901,True
2020-02-12,10.818977,105.512830,2020-02-12 00:56:51.977027328,412.789760,0.000000,0.345679,True
2020-02-12,10.829667,105.501690,2020-02-12 00:56:52.004023808,413.742200,0.000000,0.456790,True
2020-02-12,10.840330,105.490540,2020-02-12 00:56:52.031020288,413.988160,0.000000,0.592593,True
2020-02-12,10.850966,105.479355,2020-02-12 00:56:52.058016768,413.847200,0.000000,0.530864,True
2020-02-12,10.861577,105.468150,2020-02-12 00:56:52.085013248,413.801970,0.000000,0.407407,True
2020-02-12,10.803539,105.558556,2020-02-12 00:56:52.229007360,413.978850,0.000000,0.641975,True
2020-02-12,10.814312,105.547480,2020-02-12 00:56:52.256003840,413.986760,0.000000,0.617284,True
2020-02-12,10.825057,105.536385,2020-02-12 00:56:52.283000576,414.553440,0.000000,0.382716,True
2020-02-12,10.846464,105.514140,2020-02-12 00:56:52.336993280,413.495900,0.000000,0.580247,True
2020-02-12,10.857128,105.502975,2020-02-12 00:56:52.363989504,413.960170,0.000000,0.518519,True
2020-02-12,10.867765,105.491790,2020-02-12 00:56:52.390985984,413.698670,0.000000,0.493827,True
2020-02-12,10.878376,105.480590,2020-02-12 00:56:52.418022656,414.601040,0.000000,0.617284,True
2020-02-12,10.820335,105.570990,2020-02-12 00:56:52.563023104,414.871220,0.000000,0.518519,True
2020-02-12,10.831108,105.559920,2020-02-12 00:56:52.590019584,413.386400,0.000000,0.506173,True
2020-02-12,10.907520,105.540300,2020-02-12 00:56:53.364024320,413.307220,0.000000,0.641975,True
2020-02-12,10.811174,105.430850,2020-02-12 00:56:51.085018624,413.694640,0.000000,0.395062,True
2020-02-12,10.918159,105.529120,2020-02-12 00:56:53.391020800,412.947970,0.000000,0.629630,True
2020-02-12,10.870718,105.608330,2020-02-12 00:56:53.563017728,414.611500,0.000000,0.604938,True
2020-02-12,10.959413,105.635960,2020-02-12 00:56:54.950014464,414.561520,0.000000,0.555556,True
2020-02-12,10.970134,105.624850,2020-02-12 00:56:54.977011200,414.157780,0.000000,0.382716,True
2020-02-12,10.954679,105.670586,2020-02-12 00:56:55.228991232,414.424840,0.000000,0.641975,True
2020-02-12,10.965455,105.659515,2020-02-12 00:56:55.255987712,414.871220,0.000000,0.629630,True
2020-02-12,10.976205,105.648415,2020-02-12 00:56:55.283024384,414.333440,0.000000,0.481481,True
2020-02-12,10.971469,105.683044,2020-02-12 00:56:55.563006720,414.098570,0.000000,0.580247,True
2020-02-12,10.982246,105.671970,2020-02-12 00:56:55.590002944,414.124300,0.000000,0.493827,True
2020-02-12,10.948664,105.647060,2020-02-12 00:56:54.923018240,414.414500,0.000000,0.567901,True
2020-02-12,10.988259,105.695500,2020-02-12 00:56:55.896016384,414.518650,0.000000,0.617284,True
2020-02-12,11.307134,105.932470,2020-02-12 00:57:02.228993536,413.956820,0.000000,0.345679,True
2020-02-12,11.005049,105.707954,2020-02-12 00:56:56.229026048,415.090270,0.000000,0.469136,True
2020-02-12,10.937887,105.658130,2020-02-12 00:56:54.896021760,413.815200,0.000000,0.543210,True
2020-02-12,10.964035,105.601260,2020-02-12 00:56:54.670997760,414.252000,0.000000,0.506173,True
2020-02-12,10.953341,105.612390,2020-02-12 00:56:54.644001536,415.058780,0.000000,0.617284,True
2020-02-12,10.892239,105.586160,2020-02-12 00:56:53.617010432,414.867580,0.000000,0.493827,True
2020-02-12,10.902958,105.575040,2020-02-12 00:56:53.644006656,413.654800,0.000000,0.469136,True
2020-02-12,10.913650,105.563900,2020-02-12 00:56:53.671003392,413.739600,0.000000,0.444444,True
2020-02-12,10.924315,105.552750,2020-02-12 00:56:53.697999616,414.480160,0.000000,0.567901,True
2020-02-12,10.934955,105.541565,2020-02-12 00:56:53.724996096,414.513950,0.000000,0.592593,True
2020-02-12,10.945568,105.530360,2020-02-12 00:56:53.751992576,413.897640,0.000000,0.518519,True
2020-02-12,10.887510,105.620770,2020-02-12 00:56:53.895986944,414.133900,0.000000,0.567901,True
2020-02-12,10.898286,105.609700,2020-02-12 00:56:53.923023616,413.529600,0.000000,0.456790,True
2020-02-12,10.930446,105.576355,2020-02-12 00:56:54.004013056,413.324400,0.000000,0.604938,True
2020-02-12,10.941112,105.565190,2020-02-12 00:56:54.031009536,413.379060,0.000000,0.592593,True
2020-02-12,10.951752,105.554010,2020-02-12 00:56:54.058005760,414.749020,0.000000,0.506173,True
2020-02-12,10.904304,105.633224,2020-02-12 00:56:54.228996864,413.875800,0.000000,0.629630,True
2020-02-12,10.925827,105.611050,2020-02-12 00:56:54.282989568,413.869020,0.000000,0.432099,True
2020-02-12,10.936547,105.599940,2020-02-12 00:56:54.310026240,413.855600,0.000000,0.506173,True
2020-02-12,10.957908,105.577644,2020-02-12 00:56:54.364018944,414.054870,0.000000,0.456790,True
2020-02-12,10.931871,105.634605,2020-02-12 00:56:54.590008576,414.872680,0.000000,0.617284,True
2020-02-12,10.942620,105.623505,2020-02-12 00:56:54.617004800,415.095830,0.000000,0.580247,True
2020-02-12,10.928771,105.517914,2020-02-12 00:56:53.418017280,413.394800,0.000000,0.506173,True
2020-02-12,10.800566,105.442050,2020-02-12 00:56:51.058022144,413.411220,0.000000,0.543210,True
2020-02-12,10.768579,105.475525,2020-02-12 00:56:50.976992512,413.740230,0.000000,0.567901,True
2020-02-12,10.672310,105.366240,2020-02-12 00:56:48.698027008,413.899350,0.000000,0.580247,True
2020-02-12,10.673860,105.424490,2020-02-12 00:56:49.283016704,414.823520,0.000000,0.506173,True
2020-02-12,10.684573,105.413376,2020-02-12 00:56:49.310012928,413.423030,0.000000,0.604938,True
2020-02-12,10.690662,105.436920,2020-02-12 00:56:49.616992000,413.971620,0.000000,0.407407,True
2020-02-12,10.701376,105.425804,2020-02-12 00:56:49.643988480,413.975250,0.000000,0.604938,True
2020-02-12,10.743963,105.381130,2020-02-12 00:56:49.752014080,414.002440,0.000000,0.456790,True
2020-02-12,10.707463,105.449350,2020-02-12 00:56:49.950001408,413.860660,0.000000,0.567901,True
2020-02-12,10.676742,105.331436,2020-02-12 00:56:48.418004224,413.635000,0.000000,0.358025,True
2020-02-12,10.760767,105.393555,2020-02-12 00:56:50.085024000,414.949520,0.000000,0.641975,True
2020-02-12,10.766961,105.417190,2020-02-12 00:56:50.390996992,413.596000,0.000000,0.604938,True
2020-02-12,10.777570,105.405980,2020-02-12 00:56:50.417993216,413.568450,0.000000,0.555556,True
2020-02-12,10.751780,105.463100,2020-02-12 00:56:50.644023296,414.147200,0.000000,0.444444,True
2020-02-12,10.762467,105.451960,2020-02-12 00:56:50.671019520,414.074550,0.000000,0.493827,True
2020-02-12,10.773129,105.440796,2020-02-12 00:56:50.698016000,413.786560,0.000000,0.604938,True
2020-02-12,10.783764,105.429620,2020-02-12 00:56:50.725012224,413.854860,0.000000,0.592593,True
2020-02-12,10.794373,105.418410,2020-02-12 00:56:50.752008960,414.106600,0.000000,0.506173,True
2020-02-12,10.724264,105.461780,2020-02-12 00:56:50.283011072,413.433900,0.000000,0.580247,True
2020-02-12,10.649328,105.330215,2020-02-12 00:56:48.057998080,414.350900,0.000000,0.407407,True
2020-02-12,10.592698,105.269350,2020-02-12 00:56:46.751990272,412.948180,0.000000,0.530864,True
2020-02-12,10.119032,105.015236,2020-02-12 00:56:38.282995712,414.437400,0.000000,0.345679,True
2020-02-12,10.253595,105.114300,2020-02-12 00:56:40.950010112,415.518300,0.000000,0.592593,True
2020-02-12,10.499700,105.276790,2020-02-12 00:56:45.644009984,413.838440,0.000000,0.629630,True
2020-02-12,10.495065,105.311400,2020-02-12 00:56:45.923026688,413.967380,0.000000,0.580247,True
2020-02-12,10.516509,105.289190,2020-02-12 00:56:45.977019904,414.865600,0.000000,0.456790,True
2020-02-12,10.559075,105.244530,2020-02-12 00:56:46.085005312,415.631300,0.000000,0.345679,True
2020-02-12,10.533319,105.301605,2020-02-12 00:56:46.309988864,414.014250,0.000000,0.333333,True
2020-02-12,11.362235,105.935270,2020-02-12 00:57:02.950011392,413.580960,0.000000,0.543210,True
2020-02-12,11.372970,105.924160,2020-02-12 00:57:02.977007872,414.928600,0.000000,0.345679,True
2020-02-12,11.405008,105.890660,2020-02-12 00:57:03.057997312,413.048830,0.000000,0.444444,True
2020-02-12,11.379012,105.947770,2020-02-12 00:57:03.283021312,414.856480,0.000000,0.469136,True
2020-02-12,11.374236,105.982440,2020-02-12 00:57:03.563003648,413.634400,0.000000,0.308642,True
2020-02-19,10.502368,107.220190,2020-02-19 08:32:42.617008384,414.285900,0.000000,0.518519,True
2020-02-19,10.475259,107.283690,2020-02-19 08:32:44.004005376,414.610170,0.000000,0.333333,True
2020-02-19,10.455672,107.277210,2020-02-19 08:32:43.977009152,414.153200,0.000000,0.395062,True
2020-02-19,10.530815,107.283840,2020-02-19 08:32:43.724988672,413.908970,0.000000,0.382716,True
2020-02-19,10.527950,107.264860,2020-02-19 08:32:43.364016896,414.319900,0.000000,0.358025,True
2020-02-22,9.820445,105.675160,2020-02-22 07:46:17.649011968,414.853670,0.000000,0.518519,True
2020-02-22,9.769774,105.636475,2020-02-22 07:46:17.875001600,413.776820,0.000000,0.543210,True
2020-02-22,9.828973,105.687870,2020-02-22 07:46:17.676008704,413.940800,0.000000,0.308642,True
2020-02-22,9.795129,105.674790,2020-02-22 07:46:17.955991040,414.484900,0.000000,0.506173,True
2020-02-22,9.786653,105.662030,2020-02-22 07:46:17.928994560,414.395320,0.000000,0.518519,True
2020-02-22,9.803631,105.687515,2020-02-22 07:46:17.982987520,414.991100,0.000000,0.481481,True
2020-02-22,9.812158,105.700220,2020-02-22 07:46:18.010024192,413.406740,0.000000,0.333333,True
2020-02-22,9.811943,105.662440,2020-02-22 07:46:17.622015744,414.076800,0.000000,0.567901,True
2020-02-22,9.778201,105.649270,2020-02-22 07:46:17.901998080,414.701970,0.000000,0.481481,True
2020-02-22,9.829289,105.725570,2020-02-22 07:46:18.064017152,414.136200,0.000000,0.370370,True
2020-02-22,9.795013,105.636910,2020-02-22 07:46:17.568023040,414.352600,0.000000,0.481481,True
2020-02-22,9.786587,105.624120,2020-02-22 07:46:17.541026560,414.098000,0.000000,0.444444,True
2020-02-22,9.862921,105.700870,2020-02-22 07:46:17.396991744,415.205720,0.000000,0.530864,True
2020-02-22,9.845786,105.675514,2020-02-22 07:46:17.342999040,414.475000,0.000000,0.580247,True
2020-02-22,9.837258,105.662810,2020-02-22 07:46:17.316002560,413.295140,0.000000,0.530864,True
2020-02-22,9.828755,105.650080,2020-02-22 07:46:17.289006336,413.989400,0.000000,0.320988,True
2020-02-22,9.820278,105.637330,2020-02-22 07:46:17.262009600,414.413360,0.000000,0.358025,True
2020-02-22,9.811825,105.624560,2020-02-22 07:46:17.235013120,414.045100,0.000000,0.444444,True
2020-02-22,9.803397,105.611760,2020-02-22 07:46:17.208016896,414.406000,0.000000,0.530864,True
2020-02-22,9.879735,105.688515,2020-02-22 07:46:17.064022528,414.429470,0.000000,0.493827,True
2020-02-22,9.761387,105.661620,2020-02-22 07:46:18.235007744,414.411160,0.000000,0.506173,True
2020-02-22,9.871154,105.675850,2020-02-22 07:46:17.037026048,413.297330,0.000000,0.320988,True
2020-02-22,9.803466,105.649680,2020-02-22 07:46:17.595019264,414.280600,0.000000,0.320988,True
2020-02-22,9.769838,105.674385,2020-02-22 07:46:18.262004480,414.493100,0.000000,0.506173,True
2020-02-22,9.786815,105.699870,2020-02-22 07:46:18.315997184,414.050000,0.000000,0.469136,True
2020-02-22,9.862599,105.663160,2020-02-22 07:46:17.009989376,413.641420,0.000000,0.543210,True
2020-02-22,9.753182,105.724560,2020-02-22 07:46:18.983022336,413.968080,0.000000,0.469136,True
2020-02-22,9.744682,105.711840,2020-02-22 07:46:18.956025856,414.492600,0.000000,0.469136,True
2020-02-22,9.744573,105.673965,2020-02-22 07:46:18.568017408,413.551330,0.000000,0.493827,True
2020-02-22,9.736147,105.661180,2020-02-22 07:46:18.541021184,414.329440,0.000000,0.469136,True
2020-02-22,9.812472,105.737920,2020-02-22 07:46:18.396986368,414.235630,0.000000,0.456790,True
2020-02-22,9.795341,105.712570,2020-02-22 07:46:18.342993408,413.753170,0.000000,0.345679,True
2020-02-22,9.778314,105.687130,2020-02-22 07:46:18.289000704,414.521300,0.000000,0.358025,True
2020-02-22,9.854071,105.650460,2020-02-22 07:46:16.982992896,413.871030,0.000000,0.407407,True
2020-02-22,10.005360,105.539210,2020-02-22 07:46:13.983009024,413.541500,0.000000,0.382716,True
2020-02-22,9.837090,105.624980,2020-02-22 07:46:16.928999936,414.093720,0.000000,0.493827,True
2020-02-22,9.946654,105.601380,2020-02-22 07:46:15.343010048,412.701700,0.000000,0.432099,True
2020-02-22,9.938123,105.588670,2020-02-22 07:46:15.316013312,412.179600,0.000000,0.567901,True
2020-02-22,9.929617,105.575935,2020-02-22 07:46:15.289017088,413.278230,0.000000,0.370370,True
2020-02-22,9.963465,105.589010,2020-02-22 07:46:15.010000128,411.360500,0.000000,0.481481,True
2020-02-22,9.946427,105.563576,2020-02-22 07:46:14.956007168,411.971000,0.000000,0.567901,True
2020-02-22,9.937946,105.550820,2020-02-22 07:46:14.929010944,411.796780,0.000000,0.617284,True
2020-02-22,9.997417,105.602005,2020-02-22 07:46:14.730017536,412.028300,0.000000,0.345679,True
2020-02-22,9.988833,105.589340,2020-02-22 07:46:14.703021312,414.007050,0.000000,0.419753,True
2020-02-22,9.980275,105.576650,2020-02-22 07:46:14.676024832,412.320650,0.000000,0.444444,True
2020-02-22,9.971743,105.563940,2020-02-22 07:46:14.648988160,414.218600,0.000000,0.530864,True
