latitude,longitude,time,date,xco2,xco2_quality_flag
21.269402,102.84158,2022-11-04 01:19:19.875007,2022-11-04,417.39127,0
21.163649,102.91206,2022-11-04 01:19:21.848000,2022-11-04,417.39255,0
21.140026,102.95306,2022-11-04 01:19:22.541015,2022-11-04,417.50235,0
21.098972,102.96785,2022-11-04 01:19:23.181004,2022-11-04,415.92593,0
21.074076,102.96857,2022-11-04 01:19:23.487017,2022-11-04,417.50555,0
21.082825,102.98173,2022-11-04 01:19:23.514014,2022-11-04,416.9188,0
21.091583,102.994835,2022-11-04 01:19:23.541010,2022-11-04,414.3252,0
21.066612,102.99559,2022-11-04 01:19:23.847989,2022-11-04,417.037,0
21.075394,103.008736,2022-11-04 01:19:23.875026,2022-11-04,417.08633,0
21.026863,103.05051,2022-11-04 01:19:24.875020,2022-11-04,417.9294,0
20.994534,103.07836,2022-11-04 01:19:25.540999,2022-11-04,417.07715,0
20.978392,103.09233,2022-11-04 01:19:25.875015,2022-11-04,417.08627,0
20.953363,103.092995,2022-11-04 01:19:26.180988,2022-11-04,418.0911,0
20.962164,103.10616,2022-11-04 01:19:26.208024,2022-11-04,417.6382,0
20.937199,103.106895,2022-11-04 01:19:26.513997,2022-11-04,414.8938,0
20.945988,103.120056,2022-11-04 01:19:26.540994,2022-11-04,416.94162,0
20.920927,103.120636,2022-11-04 01:19:26.848013,2022-11-04,417.01797,0
20.929724,103.13381,2022-11-04 01:19:26.875009,2022-11-04,417.19107,0
20.913616,103.14788,2022-11-04 01:19:27.208019,2022-11-04,417.60022,0
19.619043,104.10174,2022-11-04 01:19:52.351998,2022-11-04,419.0454,0
19.654325,104.19435,2022-11-04 01:19:52.847992,2022-11-04,417.36682,0
19.663008,104.20744,2022-11-04 01:19:52.874989,2022-11-04,418.088,0
19.586512,104.12905,2022-11-04 01:19:53.019023,2022-11-04,418.1347,0
19.595055,104.142296,2022-11-04 01:19:53.046020,2022-11-04,418.3571,0
19.570177,104.14266,2022-11-04 01:19:53.351993,2022-11-04,419.05582,0
19.5787,104.155876,2022-11-04 01:19:53.378989,2022-11-04,417.9673,0
19.621778,104.221725,2022-11-04 01:19:53.514012,2022-11-04,419.39545,0
19.553848,104.15625,2022-11-04 01:19:53.686008,2022-11-04,419.27542,0
19.596802,104.22221,2022-11-04 01:19:53.820991,2022-11-04,418.46603,0
19.605473,104.23535,2022-11-04 01:19:53.847987,2022-11-04,417.3857,0
19.614174,104.24847,2022-11-04 01:19:53.875024,2022-11-04,417.90634,0
19.537527,104.16985,2022-11-04 01:19:54.019018,2022-11-04,418.26697,0
19.54608,104.1831,2022-11-04 01:19:54.046015,2022-11-04,417.6365,0
19.554644,104.196304,2022-11-04 01:19:54.073011,2022-11-04,418.7882,0
19.589172,104.24897,2022-11-04 01:19:54.180997,2022-11-04,418.9746,0
19.521244,104.18348,2022-11-04 01:19:54.352028,2022-11-04,415.5703,0
19.581572,104.27572,2022-11-04 01:19:54.541003,2022-11-04,417.10016,0
19.522089,104.22357,2022-11-04 01:19:54.739996,2022-11-04,417.2712,0
19.53068,104.23677,2022-11-04 01:19:54.766992,2022-11-04,417.97113,0
19.539303,104.24992,2022-11-04 01:19:54.793989,2022-11-04,417.75165,0
19.523022,104.26365,2022-11-04 01:19:55.126998,2022-11-04,416.5974,0
19.489515,104.25087,2022-11-04 01:19:55.406015,2022-11-04,417.67688,0
19.498081,104.264046,2022-11-04 01:19:55.433012,2022-11-04,416.03674,0
19.481823,104.27769,2022-11-04 01:19:55.766987,2022-11-04,417.9232,0
19.507729,104.3171,2022-11-04 01:19:55.848017,2022-11-04,416.59702,0
19.465532,104.29134,2022-11-04 01:19:56.099997,2022-11-04,416.39505,0
19.474142,104.3045,2022-11-04 01:19:56.126993,2022-11-04,415.81702,0
19.48276,104.31761,2022-11-04 01:19:56.153989,2022-11-04,416.5791,0
19.491404,104.33071,2022-11-04 01:19:56.181026,2022-11-04,416.77902,0
19.457893,104.31821,2022-11-04 01:19:56.460003,2022-11-04,417.81635,0
19.407192,104.27887,2022-11-04 01:19:56.685992,2022-11-04,418.88144,0
19.45013,104.34485,2022-11-04 01:19:56.821015,2022-11-04,417.71246,0
