date,latitude,longitude,time,xco2,xco2_quality_flag
2021-01-02,14.212591,108.10295,2021-01-02 06:15:02.561992448,416.87512,0.0
2021-01-02,14.204556,108.108734,2021-01-02 06:15:02.588023296,416.77417,0.0
2021-01-02,14.232701,108.09846,2021-01-02 06:15:02.895002112,415.6902,0.0
2021-01-02,14.224667,108.10424,2021-01-02 06:15:02.920992512,415.7864,0.0
2021-01-02,14.216584,108.10998,2021-01-02 06:15:02.947988992,415.2184,0.0
2021-01-02,14.208413,108.115654,2021-01-02 06:15:02.975025664,416.5362,0.0
2021-01-02,14.252723,108.094,2021-01-02 06:15:03.228011520,415.1086,0.0
2021-01-02,14.244678,108.0998,2021-01-02 06:15:03.255008256,415.3838,0.0
2021-01-02,14.236588,108.10554,2021-01-02 06:15:03.282004480,415.12027,0.0
2021-01-02,14.212052,108.12231,2021-01-02 06:15:03.362993920,416.2654,0.0
2021-01-02,14.256568,108.10111,2021-01-02 06:15:03.615014400,415.24527,0.0
2021-01-02,14.248389,108.106804,2021-01-02 06:15:03.642010624,415.46686,0.0
2021-01-02,14.240246,108.11238,2021-01-02 06:15:03.669007104,416.03485,0.0
2021-01-02,14.232038,108.11789,2021-01-02 06:15:03.696003328,416.70065,0.0
2021-01-02,14.223785,108.12332,2021-01-02 06:15:03.723000064,416.79535,0.0
2021-01-02,14.215496,108.12867,2021-01-02 06:15:03.748990464,418.10574,0.0
2021-01-02,14.268372,108.10239,2021-01-02 06:15:03.975020288,414.74808,0.0
2021-01-02,14.26023,108.10796,2021-01-02 06:15:04.002016768,415.87708,0.0
2021-01-02,14.252027,108.11348,2021-01-02 06:15:04.029013248,415.9952,0.0
2021-01-02,14.243779,108.11892,2021-01-02 06:15:04.056009728,415.6501,0.0
2021-01-02,14.235495,108.12427,2021-01-02 06:15:04.083006208,416.56067,0.0
2021-01-02,14.312681,108.08075,2021-01-02 06:15:04.228006400,414.3154,0.0
2021-01-02,14.272059,108.109116,2021-01-02 06:15:04.362988544,415.36838,0.0
2021-01-02,14.263814,108.114555,2021-01-02 06:15:04.389019136,415.46234,0.0
2021-01-02,14.255535,108.1199,2021-01-02 06:15:04.416015616,415.15897,0.0
2021-01-02,14.332714,108.07636,2021-01-02 06:15:04.562021632,415.04382,0.0
2021-01-02,14.316598,108.08793,2021-01-02 06:15:04.615008768,415.41867,0.0
2021-01-02,14.283848,108.11019,2021-01-02 06:15:04.722994688,413.1535,0.0
2021-01-02,14.275572,108.11554,2021-01-02 06:15:04.749025280,415.60464,0.0
2021-01-02,14.3527355,108.07198,2021-01-02 06:15:04.894991104,415.98578,0.0
2021-01-02,14.344706,108.07779,2021-01-02 06:15:04.921021952,415.84045,0.0
2021-01-02,14.336626,108.08355,2021-01-02 06:15:04.948018432,415.50903,0.0
2021-01-02,14.328458,108.089264,2021-01-02 06:15:04.975014912,415.94373,0.0
2021-01-02,14.320325,108.09485,2021-01-02 06:15:05.002011392,415.89612,0.0
2021-01-02,14.372791,108.06758,2021-01-02 06:15:05.228000768,415.47574,0.0
2021-01-02,14.364764,108.073395,2021-01-02 06:15:05.254997248,415.88382,0.0
2021-01-02,14.3566885,108.07916,2021-01-02 06:15:05.281993984,416.01828,0.0
2021-01-02,14.348524,108.08487,2021-01-02 06:15:05.308990208,416.77188,0.0
2021-01-02,14.340396,108.09046,2021-01-02 06:15:05.336026880,415.73984,0.0
2021-01-02,14.332202,108.095985,2021-01-02 06:15:05.363023360,417.03143,0.0
2021-01-02,14.323964,108.10144,2021-01-02 06:15:05.389013760,416.34158,0.0
2021-01-02,14.315693,108.1068,2021-01-02 06:15:05.416010496,415.72263,0.0
2021-01-02,14.392853,108.06318,2021-01-02 06:15:05.562016512,414.1514,0.0
2021-01-02,14.384826,108.069,2021-01-02 06:15:05.588006912,414.92877,0.0
2021-01-02,14.376758,108.07476,2021-01-02 06:15:05.615003392,415.9522,0.0
