file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,SAMPLE_1
2023/01/01,21.058065,105.921776,61.81995,20.568722,421.8034,0.8613843,0,2023/01/01 02:01:38.929,VNM,Vietnam,6
2023/01/01,21.051435,105.9048,61.8271,20.77901,421.7335,0.806243,0,2023/01/01 02:01:38.902,VNM,Vietnam,2
2023/01/01,21.087341,105.94147,61.827274,20.149305,421.81723,0.8755938,0,2023/01/01 02:01:38.650,VNM,Vietnam,2
2023/01/01,21.060848,105.87374,61.85575,20.98897,421.27472,0.8633949,0,2023/01/01 02:01:38.542,VNM,Vietnam,2
2023/01/01,21.096718,105.91061,61.85575,20.357386,421.78802,0.8576867,0,2023/01/01 02:01:38.290,VNM,Vietnam,4
2023/01/01,21.083473,105.87679,61.869953,20.776594,421.62442,0.7082023,0,2023/01/01 02:01:38.236,VNM,Vietnam,4
2023/01/01,21.026037,105.950096,61.776882,20.56811,422.03992,0.8250973,0,2023/01/01 02:01:39.596,VNM,Vietnam,4
2023/01/01,21.11936,105.913246,61.870266,20.14873,422.05258,0.87188464,0,2023/01/01 02:01:37.983,VNM,Vietnam,4
2023/01/01,21.106085,105.87948,61.884407,20.567554,422.2818,0.7840999,0,2023/01/01 02:01:37.929,VNM,Vietnam,3
2023/01/01,21.099478,105.86252,61.891556,20.777744,421.49875,0.7760413,0,2023/01/01 02:01:37.902,VNM,Vietnam,2
2023/01/01,21.073069,105.794106,61.920605,21.623257,422.0294,0.87555265,0,2023/01/01 02:01:37.794,VNM,Vietnam,2
2023/01/01,21.135326,105.89898,61.891834,20.150072,421.6768,0.83507407,0,2023/01/01 02:01:37.650,VNM,Vietnam,3
2023/01/01,21.12871,105.882164,61.898872,20.358944,421.64716,0.8101562,0,2023/01/01 02:01:37.623,VNM,Vietnam,2
2023/01/01,21.122084,105.86528,61.905952,20.568377,421.90906,0.80272275,0,2023/01/01 02:01:37.596,VNM,Vietnam,3
2023/01/01,21.151337,105.88486,61.913334,20.149893,420.70187,0.80329376,0,2023/01/01 02:01:37.317,VNM,Vietnam,4
2023/01/01,21.138079,105.851135,61.927456,20.568405,421.16647,0.72078544,0,2023/01/01 02:01:37.263,VNM,Vietnam,2
2023/01/01,21.131443,105.83417,61.93459,20.778421,421.7241,0.71778566,0,2023/01/01 02:01:37.236,VNM,Vietnam,4
2023/01/01,21.124823,105.817154,61.941772,20.98894,422.22266,0.9378794,0,2023/01/01 02:01:37.209,VNM,Vietnam,2
2023/01/01,21.118217,105.80009,61.94901,21.199945,421.54724,0.8498111,0,2023/01/01 02:01:37.182,VNM,Vietnam,4
2023/01/01,21.111643,105.782974,61.9563,21.411413,421.4888,0.74009675,0,2023/01/01 02:01:37.155,VNM,Vietnam,2
2023/01/01,21.167376,105.8707,61.934875,20.149714,422.05844,0.8047891,0,2023/01/01 02:01:36.983,VNM,Vietnam,4
2023/01/01,21.112734,105.8964,61.87732,20.357853,421.84012,0.88538015,0,2023/01/01 02:01:37.956,VNM,Vietnam,6
2023/01/01,21.032673,105.96698,61.76981,20.358614,422.0457,0.926464,0,2023/01/01 02:01:39.623,VNM,Vietnam,4
2023/01/01,20.98739,105.96142,61.740974,20.778076,421.20193,0.84455144,0,2023/01/01 02:01:40.236,VNM,Vietnam,4
2023/01/01,20.994028,105.978386,61.73384,20.567934,422.0966,0.6709902,0,2023/01/01 02:01:40.263,VNM,Vietnam,2
