file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY
2023-01-01,20.713434,106.048645,61.5469,33.23552,421.3902,0.9251586,0.0,2023-01-01 02:01:21.902003200,VNM,Vietnam
2023-01-01,20.82717,106.10264,61.525726,20.777088,421.4206,0.759995,0.0,2023-01-01 02:01:43.568995072,VNM,Vietnam
2023-01-01,20.820599,106.08566,61.532917,20.987555,421.5528,0.74188185,0.0,2023-01-01 02:01:43.541998592,VNM,Vietnam
2023-01-01,20.814026,106.06863,61.540154,21.19853,421.0756,0.80418366,0.0,2023-01-01 02:01:43.515002368,VNM,Vietnam
2023-01-01,20.807455,106.05152,61.54744,21.409998,421.90158,0.7653134,0.0,2023-01-01 02:01:43.488005632,VNM,Vietnam
2023-01-01,20.800898,106.03436,61.55478,21.621931,421.69693,0.91995543,0.0,2023-01-01 02:01:43.461009152,VNM,Vietnam
2023-01-01,20.86302,106.13919,61.525967,20.148287,421.02478,0.7916845,0.0,2023-01-01 02:01:43.317015040,VNM,Vietnam
2023-01-01,20.849825,106.105515,61.5401,20.566631,421.38916,0.8063319,0.0,2023-01-01 02:01:43.263021824,VNM,Vietnam
2023-01-01,20.843208,106.088585,61.547226,20.776615,421.14038,0.7777051,0.0,2023-01-01 02:01:43.236025600,VNM,Vietnam
2023-01-01,20.83664,106.07162,61.55441,20.98706,421.33734,0.8388943,0.0,2023-01-01 02:01:43.208988928,VNM,Vietnam
2023-01-01,20.879065,106.12515,61.547455,20.147762,421.83813,0.8554336,0.0,2023-01-01 02:01:42.982999296,VNM,Vietnam
2023-01-01,20.872463,106.10833,61.55451,20.356678,421.69165,0.80526024,0.0,2023-01-01 02:01:42.956003072,VNM,Vietnam
2023-01-01,20.865864,106.09144,61.561607,20.56614,421.18402,0.7391201,0.0,2023-01-01 02:01:42.929006592,VNM,Vietnam
2023-01-01,20.859282,106.0745,61.56876,20.776121,421.85065,0.6726406,0.0,2023-01-01 02:01:42.902009856,VNM,Vietnam
2023-01-01,20.833754,106.11956,61.51859,20.567125,421.85086,0.7388909,0.0,2023-01-01 02:01:43.595991296,VNM,Vietnam
2023-01-01,20.852701,106.05751,61.57596,20.986622,420.6336,0.71337086,0.0,2023-01-01 02:01:42.875013632,VNM,Vietnam
2023-01-01,20.839548,106.02333,61.5905,21.409428,421.93948,0.7562282,0.0,2023-01-01 02:01:42.821020928,VNM,Vietnam
2023-01-01,20.895086,106.1109,61.569073,20.148993,421.41684,0.8309213,0.0,2023-01-01 02:01:42.649989632,VNM,Vietnam
2023-01-01,20.888472,106.094086,61.57611,20.35797,421.14395,0.76757604,0.0,2023-01-01 02:01:42.622993152,VNM,Vietnam
2023-01-01,20.88186,106.07721,61.583195,20.567492,421.6237,0.6688266,0.0,2023-01-01 02:01:42.595996928,VNM,Vietnam
2023-01-01,20.868664,106.04329,61.59751,20.988094,422.07318,0.70209914,0.0,2023-01-01 02:01:42.542004224,VNM,Vietnam
2023-01-01,20.848946,105.99199,61.619358,21.622654,422.90814,0.7457052,0.0,2023-01-01 02:01:42.461014784,VNM,Vietnam
2023-01-01,20.911154,106.096924,61.590527,20.147934,421.34335,0.83027774,0.0,2023-01-01 02:01:42.317020416,VNM,Vietnam
2023-01-01,20.89794,106.063255,61.604645,20.565943,422.2536,0.77216035,0.0,2023-01-01 02:01:42.263027456,VNM,Vietnam
2023-01-01,20.891335,106.04632,61.61178,20.776045,421.11185,0.8418885,0.0,2023-01-01 02:01:42.235990784,VNM,Vietnam
2023-01-01,20.878149,106.012276,61.626194,21.197773,421.72018,0.7884848,0.0,2023-01-01 02:01:42.181997824,VNM,Vietnam
2023-01-01,20.871563,105.99516,61.63348,21.409378,420.82602,0.96758866,0.0,2023-01-01 02:01:42.155001344,VNM,Vietnam
