file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY
2020-01-08,21.308802,106.54679,73.49395,0.1477631,410.73062,0.781659,0.0,2020-01-08 00:57:26.491022336,VNM,Vietnam
2020-01-08,21.336588,106.58442,73.47925,0.64288026,411.05585,0.9314382,0.0,2020-01-08 00:57:26.572011776,VNM,Vietnam
2020-01-08,21.311121,106.58592,73.46328,0.40486902,413.27582,0.8600966,0.0,2020-01-08 00:57:26.878024960,VNM,Vietnam
2020-01-08,21.285734,106.587425,73.447365,0.18350072,413.7876,0.82390463,0.0,2020-01-08 00:57:27.185003776,VNM,Vietnam
2020-01-08,21.294994,106.59995,73.442474,0.40575248,412.8222,0.892136,0.0,2020-01-08 00:57:27.212000256,VNM,Vietnam
2020-01-08,21.241867,106.56355,73.44152,0.5972561,413.2058,0.8807576,0.0,2020-01-08 00:57:27.437024000,VNM,Vietnam
2020-01-08,21.251049,106.57614,73.43652,0.36038256,412.20773,0.86747503,0.0,2020-01-08 00:57:27.464020480,VNM,Vietnam
2020-01-08,21.260262,106.58874,73.43155,0.14829208,412.1469,0.88180095,0.0,2020-01-08 00:57:27.491016960,VNM,Vietnam
2020-01-08,21.262602,106.62788,73.40089,0.40496194,412.05402,0.92992187,0.0,2020-01-08 00:57:27.878019584,VNM,Vietnam
2020-01-08,21.230238,106.65586,73.35925,0.40542826,413.2952,0.95329183,0.0,2020-01-08 00:57:28.545004288,VNM,Vietnam
2020-01-08,21.054731,106.70464,73.217705,0.8375701,414.3177,0.9452581,0.0,2020-01-08 00:57:31.076996352,VNM,Vietnam
2020-01-08,21.110043,106.780106,73.18796,0.6447118,413.147,1.0512214,0.0,2020-01-08 00:57:31.239015168,VNM,Vietnam
2020-01-08,21.038595,106.718704,73.196846,0.8358615,413.72333,0.9699704,0.0,2020-01-08 00:57:31.410006016,VNM,Vietnam
2020-01-08,21.047754,106.73134,73.1918,0.59480774,413.17023,1.1072211,0.0,2020-01-08 00:57:31.437002496,VNM,Vietnam
2020-01-08,21.103165,106.806564,73.16231,0.88653916,412.44745,1.264071,0.0,2020-01-08 00:57:31.599021312,VNM,Vietnam
2020-01-08,21.02239,106.7326,73.17608,0.836541,414.77615,1.040128,0.0,2020-01-08 00:57:31.743015680,VNM,Vietnam
2020-01-08,21.031544,106.74522,73.17104,0.595634,413.23923,0.96375495,0.0,2020-01-08 00:57:31.770012160,VNM,Vietnam
2020-01-08,21.049915,106.77039,73.161064,0.14837848,413.56686,0.91835904,0.0,2020-01-08 00:57:31.824004864,VNM,Vietnam
2020-01-08,21.01535,106.759155,73.150246,0.59574264,414.23645,1.1512495,0.0,2020-01-08 00:57:32.103987200,VNM,Vietnam
2020-01-08,21.02453,106.77176,73.14524,0.3588614,413.57147,1.0338625,0.0,2020-01-08 00:57:32.131023872,VNM,Vietnam
2020-01-08,21.04296,106.796906,73.13532,0.18481652,414.28082,0.95801955,0.0,2020-01-08 00:57:32.185016832,VNM,Vietnam
2020-01-08,21.017542,106.79827,73.11948,0.1482361,415.26352,0.9967047,0.0,2020-01-08 00:57:32.490989824,VNM,Vietnam
2020-01-08,21.010561,106.82476,73.093735,0.18469389,415.34537,0.8794361,0.0,2020-01-08 00:57:32.850995968,VNM,Vietnam
2020-01-08,20.99434,106.83869,73.07292,0.18473318,415.0559,0.8964954,0.0,2020-01-08 00:57:33.185011456,VNM,Vietnam
