file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,is_rice_area
2022-01-01,10.409498,105.81057,42.045044,0.123426884,418.19806,0.55871224,0.0,2022-01-01 03:15:52.643997952,VNM,Vietnam,True
2022-01-01,10.3940935,105.78386,42.04877,0.48009342,419.30463,0.61465454,0.0,2022-01-01 03:15:52.590005248,VNM,Vietnam,True
2022-01-01,10.418582,105.78481,42.06847,0.25130937,418.69797,0.6130148,0.0,2022-01-01 03:15:52.283026176,VNM,Vietnam,True
2022-01-01,10.4108925,105.771454,42.070354,0.48013198,418.76266,0.6065828,0.0,2022-01-01 03:15:52.255989504,VNM,Vietnam,True
2022-01-01,10.403229,105.758064,42.072273,0.719164,419.06528,0.56296086,0.0,2022-01-01 03:15:52.228993280,VNM,Vietnam,True
2022-01-01,10.43538,105.77241,42.090054,0.25132346,418.5308,0.60084635,0.0,2022-01-01 03:15:51.950016512,VNM,Vietnam,True
2022-01-01,10.42769,105.75904,42.091938,0.48017085,419.35938,0.6021751,0.0,2022-01-01 03:15:51.923020032,VNM,Vietnam,True
2022-01-01,10.401783,105.797226,42.046886,0.2512956,418.1948,0.61048585,0.0,2022-01-01 03:15:52.617001472,VNM,Vietnam,True
2022-01-01,10.214334,106.01161,41.75916,0.76650554,418.93698,0.59584355,0.0,2022-01-01 03:15:57.058015232,VNM,Vietnam,True
2022-01-01,10.383637,105.8487,42.00007,0.2936301,418.33115,0.49963614,0.0,2022-01-01 03:15:53.337013760,VNM,Vietnam,True
2022-01-01,10.3991995,105.87529,41.99657,0.7656965,417.98386,0.6401415,0.0,2022-01-01 03:15:53.391006464,VNM,Vietnam,True
2022-01-01,10.3578005,105.8868,41.955135,0.5261019,418.75867,0.5372118,0.0,2022-01-01 03:15:54.030995200,VNM,Vietnam,False
2022-01-01,10.350034,105.8735,41.9569,0.29381013,418.35828,0.51031876,0.0,2022-01-01 03:15:54.003998720,VNM,Vietnam,False
2022-01-01,10.342295,105.860176,41.95871,0.12379793,419.26474,0.5319004,0.0,2022-01-01 03:15:53.977002240,VNM,Vietnam,False
2022-01-01,10.334581,105.84683,41.960552,0.25124037,419.10968,0.5828149,0.0,2022-01-01 03:15:53.950005760,VNM,Vietnam,False
2022-01-01,10.326895,105.83347,41.962433,0.4799389,418.52307,0.589678,0.0,2022-01-01 03:15:53.923009280,VNM,Vietnam,False
2022-01-01,10.390219,105.900955,41.973297,1.0076534,418.3531,0.63828886,0.0,2022-01-01 03:15:53.752018432,VNM,Vietnam,False
2022-01-01,10.391405,105.862,41.998302,0.5259447,418.5517,0.5518665,0.0,2022-01-01 03:15:53.364009984,VNM,Vietnam,True
2022-01-01,10.382397,105.88769,41.97499,0.76576996,418.10098,0.63594615,0.0,2022-01-01 03:15:53.725021952,VNM,Vietnam,False
2022-01-01,10.366836,105.8611,41.978485,0.29372016,418.43106,0.51257324,0.0,2022-01-01 03:15:53.670989056,VNM,Vietnam,True
2022-01-01,10.359096,105.84778,41.980293,0.12370548,419.23352,0.5405105,0.0,2022-01-01 03:15:53.643992320,VNM,Vietnam,False
2022-01-01,10.351382,105.834435,41.982136,0.25125423,419.30365,0.5967481,0.0,2022-01-01 03:15:53.616996096,VNM,Vietnam,False
2022-01-01,10.343695,105.82107,41.984016,0.47997752,417.98206,0.6014232,0.0,2022-01-01 03:15:53.589999616,VNM,Vietnam,False
2022-01-01,10.336034,105.807686,41.98594,0.718977,418.86923,0.5499895,0.0,2022-01-01 03:15:53.563003392,VNM,Vietnam,False
2022-01-01,10.4070215,105.88856,41.99488,1.0075829,417.9805,0.61654186,0.0,2022-01-01 03:15:53.418003200,VNM,Vietnam,True
2022-01-01,10.374603,105.874405,41.97672,0.52602327,418.39905,0.5422565,0.0,2022-01-01 03:15:53.698025728,VNM,Vietnam,False
2022-01-01,10.420026,105.74566,42.093857,0.719211,418.68524,0.54445785,0.0,2022-01-01 03:15:51.896023808,VNM,Vietnam,True
2022-01-01,10.151197,105.944016,41.748512,0.7184629,418.6708,0.5552889,0.0,2022-01-01 03:15:57.229006336,VNM,Vietnam,True
2022-01-01,10.166534,105.97076,41.744717,0.2511047,419.82138,0.5855756,0.0,2022-01-01 03:15:57.282999040,VNM,Vietnam,True
2022-01-01,10.050347,106.0183,41.619007,0.7181827,418.85617,0.5594313,0.0,2022-01-01 03:15:59.228995328,VNM,Vietnam,True
2022-01-01,10.057999,106.031685,41.61709,0.47932288,419.2691,0.615614,0.0,2022-01-01 03:15:59.255991808,VNM,Vietnam,True
2022-01-01,10.065677,106.04504,41.61521,0.2510256,418.7515,0.59664583,0.0,2022-01-01 03:15:59.282988288,VNM,Vietnam,True
2022-01-01,10.104466,106.111534,41.60639,1.0088557,419.4393,0.60038584,0.0,2022-01-01 03:15:59.418010624,VNM,Vietnam,True
2022-01-01,10.048865,106.05742,41.593628,0.25101253,419.28433,0.608539,0.0,2022-01-01 03:15:59.617004032,VNM,Vietnam,True
2022-01-01,10.056569,106.070755,41.591785,0.12537922,419.6335,0.5400901,0.0,2022-01-01 03:15:59.644000256,VNM,Vietnam,True
2022-01-01,10.0643,106.08407,41.589985,0.29534608,419.30045,0.5174834,0.0,2022-01-01 03:15:59.670996736,VNM,Vietnam,True
2022-01-01,10.072057,106.09737,41.588223,0.5274428,419.4526,0.5456969,0.0,2022-01-01 03:15:59.697992960,VNM,Vietnam,True
2022-01-01,10.087652,106.1239,41.58481,1.0089265,418.69238,0.6080396,0.0,2022-01-01 03:15:59.751985920,VNM,Vietnam,True
2022-01-01,10.039757,106.08313,41.5702,0.12547252,419.9252,0.5297117,0.0,2022-01-01 03:15:59.977009664,VNM,Vietnam,True
2022-01-01,10.047486,106.09644,41.5684,0.29543662,419.58374,0.5214014,0.0,2022-01-01 03:16:00.004006400,VNM,Vietnam,True
2022-01-01,10.063026,106.12302,41.56491,0.76716936,420.48605,0.65252113,0.0,2022-01-01 03:16:00.057999104,VNM,Vietnam,True
2022-01-01,9.999914,106.05543,41.554253,0.71804285,419.7719,0.5743867,0.0,2022-01-01 03:16:00.228989952,VNM,Vietnam,True
2022-01-01,10.007565,106.06881,41.552338,0.47920796,418.97244,0.6393571,0.0,2022-01-01 03:16:00.256026624,VNM,Vietnam,True
2022-01-01,10.015241,106.08216,41.55046,0.25098667,419.07242,0.63294625,0.0,2022-01-01 03:16:00.283023104,VNM,Vietnam,True
2022-01-01,10.030673,106.10882,41.546818,0.29552704,420.0627,0.49155238,0.0,2022-01-01 03:16:00.337016064,VNM,Vietnam,True
2022-01-01,10.046211,106.13539,41.54333,0.76724297,420.2494,0.64189416,0.0,2022-01-01 03:16:00.391008768,VNM,Vietnam,True
2022-01-01,9.919479,106.24757,41.36898,1.0096325,420.78094,0.6076725,0.0,2022-01-01 03:16:03.085019648,VNM,Vietnam,True
2022-01-01,9.96213,106.19722,41.435417,0.76761,421.37473,0.6578089,0.0,2022-01-01 03:16:02.057988352,VNM,Vietnam,True
2022-01-01,9.986755,106.19812,41.455315,1.0093501,419.28085,0.61336523,0.0,2022-01-01 03:16:01.752015360,VNM,Vietnam,False
2022-01-01,9.9648,106.11927,41.485706,0.2509488,419.98666,0.6280482,0.0,2022-01-01 03:16:01.283017728,VNM,Vietnam,True
