latitude,longitude,time,date,xco2,xco2_quality_flag
11.967397,107.12663,2022-01-28 06:21:21.282006,2022-01-28,416.74265,0
11.958883,107.13166,2022-01-28 06:21:21.309003,2022-01-28,417.30438,0
11.98742,107.122,2022-01-28 06:21:21.615016,2022-01-28,418.25784,0
12.024295,107.107124,2022-01-28 06:21:21.894998,2022-01-28,417.2572,0
12.015907,107.11227,2022-01-28 06:21:21.920989,2022-01-28,417.57242,0
12.007444,107.11736,2022-01-28 06:21:21.948025,2022-01-28,418.1446,0
11.981946,107.13218,2022-01-28 06:21:22.029015,2022-01-28,418.11588,0
11.973388,107.13697,2022-01-28 06:21:22.056011,2022-01-28,418.51663,0
12.044404,107.10267,2022-01-28 06:21:22.228008,2022-01-28,417.27316,0
12.036029,107.10784,2022-01-28 06:21:22.255004,2022-01-28,417.30487,0
12.027578,107.11296,2022-01-28 06:21:22.282001,2022-01-28,417.7962,0
12.01908,107.11802,2022-01-28 06:21:22.308997,2022-01-28,417.1474,0
12.010626,107.122955,2022-01-28 06:21:22.335994,2022-01-28,417.49023,0
12.002108,107.12783,2022-01-28 06:21:22.362990,2022-01-28,417.82025,0
11.993551,107.13263,2022-01-28 06:21:22.389021,2022-01-28,417.5144,0
11.98495,107.137344,2022-01-28 06:21:22.416017,2022-01-28,417.98682,0
12.064558,107.098305,2022-01-28 06:21:22.562023,2022-01-28,416.84653,0
12.056184,107.10348,2022-01-28 06:21:22.588014,2022-01-28,417.5987,0
12.047735,107.108604,2022-01-28 06:21:22.615010,2022-01-28,417.8852,0
12.039239,107.11366,2022-01-28 06:21:22.642007,2022-01-28,418.65793,0
12.030786,107.11861,2022-01-28 06:21:22.669003,2022-01-28,417.148,0
12.02227,107.12349,2022-01-28 06:21:22.696000,2022-01-28,417.02396,0
12.013715,107.12829,2022-01-28 06:21:22.722996,2022-01-28,417.01736,0
12.0051155,107.13301,2022-01-28 06:21:22.749027,2022-01-28,417.84146,0
12.084711,107.09394,2022-01-28 06:21:22.894993,2022-01-28,416.56683,0
12.076339,107.09912,2022-01-28 06:21:22.921024,2022-01-28,417.17596,0
12.067892,107.10425,2022-01-28 06:21:22.948020,2022-01-28,417.19376,0
12.059398,107.109314,2022-01-28 06:21:22.975017,2022-01-28,417.77478,0
12.050946,107.11426,2022-01-28 06:21:23.002013,2022-01-28,417.49826,0
12.042428,107.11914,2022-01-28 06:21:23.029009,2022-01-28,417.18616,0
12.033872,107.12395,2022-01-28 06:21:23.056006,2022-01-28,417.62747,0
12.104833,107.089584,2022-01-28 06:21:23.228003,2022-01-28,416.68332,0
12.096458,107.09477,2022-01-28 06:21:23.254999,2022-01-28,417.08572,0
12.08801,107.09991,2022-01-28 06:21:23.281995,2022-01-28,417.69946,0
12.079514,107.10497,2022-01-28 06:21:23.308992,2022-01-28,417.31577,0
12.071059,107.109924,2022-01-28 06:21:23.335988,2022-01-28,417.2975,0
12.062543,107.114815,2022-01-28 06:21:23.363025,2022-01-28,417.78372,0
12.0539875,107.11962,2022-01-28 06:21:23.389015,2022-01-28,417.00534,0
12.045387,107.12435,2022-01-28 06:21:23.416012,2022-01-28,417.13336,0
12.124939,107.085236,2022-01-28 06:21:23.562018,2022-01-28,417.6993,0
