latitude,longitude,time,date,xco2,xco2_quality_flag
19.455849,105.4521,2022-05-04 06:22:48.309014,2022-05-04,418.76804,0
19.447155,105.44676,2022-05-04 06:22:48.336010,2022-05-04,418.4841,0
19.493732,105.45783,2022-05-04 06:22:48.587990,2022-05-04,418.5066,0
19.484894,105.45264,2022-05-04 06:22:48.615027,2022-05-04,419.50208,0
19.476082,105.44734,2022-05-04 06:22:48.642023,2022-05-04,418.5657,0
19.505083,105.44795,2022-05-04 06:22:48.947996,2022-05-04,417.9801,0
19.487545,105.437386,2022-05-04 06:22:49.001989,2022-05-04,417.8812,0
19.478842,105.43199,2022-05-04 06:22:49.029026,2022-05-04,418.2394,0
19.470175,105.42652,2022-05-04 06:22:49.056022,2022-05-04,417.69083,0
19.507656,105.432846,2022-05-04 06:22:49.336004,2022-05-04,419.2329,0
19.498951,105.42746,2022-05-04 06:22:49.363001,2022-05-04,418.42435,0
19.605593,105.42487,2022-05-04 06:22:50.615016,2022-05-04,418.2361,0
19.561922,105.3981,2022-05-04 06:22:50.748992,2022-05-04,419.41846,0
19.616816,105.41505,2022-05-04 06:22:50.975022,2022-05-04,417.43732,0
19.6635,105.42582,2022-05-04 06:22:51.228008,2022-05-04,418.0715,0
19.645748,105.41572,2022-05-04 06:22:51.282001,2022-05-04,417.68826,0
19.636889,105.41052,2022-05-04 06:22:51.308997,2022-05-04,417.46603,0
19.683584,105.421265,2022-05-04 06:22:51.562023,2022-05-04,416.60202,0
19.64821,105.400764,2022-05-04 06:22:51.669003,2022-05-04,416.6547,0
19.622086,105.384605,2022-05-04 06:22:51.749027,2022-05-04,417.97073,0
19.703697,105.41667,2022-05-04 06:22:51.894993,2022-05-04,417.57016,0
19.69482,105.411674,2022-05-04 06:22:51.921024,2022-05-04,417.9047,0
19.685944,105.406586,2022-05-04 06:22:51.948020,2022-05-04,417.9749,0
19.668339,105.396164,2022-05-04 06:22:52.002013,2022-05-04,417.4948,0
19.659601,105.39085,2022-05-04 06:22:52.029009,2022-05-04,417.05533,0
19.723885,105.411964,2022-05-04 06:22:52.228003,2022-05-04,418.81525,0
19.706121,105.4019,2022-05-04 06:22:52.281995,2022-05-04,417.4514,0
19.697256,105.39672,2022-05-04 06:22:52.308992,2022-05-04,418.45862,0
19.688507,105.3915,2022-05-04 06:22:52.335988,2022-05-04,417.78357,0
19.679766,105.38619,2022-05-04 06:22:52.363025,2022-05-04,417.62512,0
19.671059,105.38081,2022-05-04 06:22:52.389016,2022-05-04,417.58298,0
19.744078,105.407265,2022-05-04 06:22:52.562018,2022-05-04,418.39438,0
19.735188,105.4023,2022-05-04 06:22:52.588009,2022-05-04,418.60577,0
19.7263,105.39722,2022-05-04 06:22:52.615005,2022-05-04,418.56158,0
19.71743,105.39205,2022-05-04 06:22:52.642002,2022-05-04,417.5931,0
19.708675,105.38684,2022-05-04 06:22:52.668998,2022-05-04,419.12662,0
19.69993,105.38154,2022-05-04 06:22:52.695994,2022-05-04,416.8068,0
19.69122,105.376175,2022-05-04 06:22:52.722991,2022-05-04,417.55417,0
19.682535,105.370735,2022-05-04 06:22:52.749022,2022-05-04,417.45596,0
19.764244,105.4026,2022-05-04 06:22:52.894988,2022-05-04,419.38867,0
19.755354,105.39765,2022-05-04 06:22:52.921018,2022-05-04,417.65573,0
19.746452,105.39259,2022-05-04 06:22:52.948015,2022-05-04,418.2763,0
19.737574,105.38744,2022-05-04 06:22:52.975011,2022-05-04,418.03287,0
19.728811,105.382256,2022-05-04 06:22:53.002007,2022-05-04,418.78424,0
19.720058,105.376976,2022-05-04 06:22:53.029004,2022-05-04,418.05884,0
19.711336,105.37163,2022-05-04 06:22:53.056000,2022-05-04,418.3135,0
19.702644,105.3662,2022-05-04 06:22:53.082997,2022-05-04,417.56107,0
19.784378,105.398026,2022-05-04 06:22:53.227997,2022-05-04,418.43243,0
19.775476,105.39308,2022-05-04 06:22:53.254993,2022-05-04,418.358,0
19.766573,105.38804,2022-05-04 06:22:53.281990,2022-05-04,418.65668,0
19.757692,105.3829,2022-05-04 06:22:53.308986,2022-05-04,418.46744,0
19.748924,105.377716,2022-05-04 06:22:53.336023,2022-05-04,418.04718,0
19.740166,105.37245,2022-05-04 06:22:53.363019,2022-05-04,419.2616,0
19.731441,105.36711,2022-05-04 06:22:53.389010,2022-05-04,417.71204,0
19.804508,105.393456,2022-05-04 06:22:53.562013,2022-05-04,417.47424,0
19.795605,105.38852,2022-05-04 06:22:53.588003,2022-05-04,419.02756,0
19.786695,105.383484,2022-05-04 06:22:53.615000,2022-05-04,417.74454,0
19.76904,105.373184,2022-05-04 06:22:53.668993,2022-05-04,417.30148,0
19.760275,105.36792,2022-05-04 06:22:53.695989,2022-05-04,416.91418,0
19.742847,105.35719,2022-05-04 06:22:53.749016,2022-05-04,417.53052,0
19.824642,105.38887,2022-05-04 06:22:53.895022,2022-05-04,418.58685,0
19.80683,105.37891,2022-05-04 06:22:53.948009,2022-05-04,418.57944,0
19.797941,105.37379,2022-05-04 06:22:53.975006,2022-05-04,417.81705,0
19.789167,105.36862,2022-05-04 06:22:54.002002,2022-05-04,416.97763,0
19.762968,105.35264,2022-05-04 06:22:54.082992,2022-05-04,417.02936,0
19.844799,105.38424,2022-05-04 06:22:54.227992,2022-05-04,417.70203,0
19.826977,105.374306,2022-05-04 06:22:54.282025,2022-05-04,418.60956,0
19.818085,105.36919,2022-05-04 06:22:54.309021,2022-05-04,419.905,0
19.800539,105.35879,2022-05-04 06:22:54.363014,2022-05-04,418.51935,0
19.791803,105.35347,2022-05-04 06:22:54.389005,2022-05-04,417.8541,0
19.856045,105.37471,2022-05-04 06:22:54.587998,2022-05-04,417.57147,0
19.829449,105.35945,2022-05-04 06:22:54.668987,2022-05-04,417.8067,0
19.820675,105.35421,2022-05-04 06:22:54.696024,2022-05-04,418.5207,0
19.803223,105.34353,2022-05-04 06:22:54.749011,2022-05-04,417.69058,0
19.849575,105.354836,2022-05-04 06:22:55.001997,2022-05-04,416.79437,0
19.840796,105.34961,2022-05-04 06:22:55.028993,2022-05-04,417.73325,0
19.977032,105.34632,2022-05-04 06:22:56.588027,2022-05-04,416.91586,0
19.968092,105.34135,2022-05-04 06:22:56.615024,2022-05-04,416.909,0
19.988268,105.33653,2022-05-04 06:22:56.947993,2022-05-04,417.329,0
19.979342,105.33148,2022-05-04 06:22:56.974989,2022-05-04,417.0889,0
19.961725,105.32121,2022-05-04 06:22:57.029023,2022-05-04,416.4355,0
20.008404,105.331764,2022-05-04 06:22:57.282009,2022-05-04,417.99332,0
19.999474,105.32672,2022-05-04 06:22:57.309005,2022-05-04,417.35757,0
19.98185,105.31647,2022-05-04 06:22:57.362998,2022-05-04,417.7516,0
20.028542,105.326996,2022-05-04 06:22:57.615018,2022-05-04,417.63565,0
20.019606,105.32196,2022-05-04 06:22:57.642015,2022-05-04,417.93283,0
20.010786,105.316895,2022-05-04 06:22:57.669011,2022-05-04,418.5809,0
19.98444,105.30119,2022-05-04 06:22:57.748995,2022-05-04,417.2975,0
20.057644,105.32711,2022-05-04 06:22:57.920991,2022-05-04,418.2174,0
20.04869,105.322174,2022-05-04 06:22:57.948028,2022-05-04,417.3864,0
20.039755,105.31715,2022-05-04 06:22:57.975024,2022-05-04,417.97626,0
20.030933,105.31208,2022-05-04 06:22:58.002021,2022-05-04,418.25156,0
20.022118,105.306915,2022-05-04 06:22:58.029017,2022-05-04,416.89233,0
20.068857,105.3173,2022-05-04 06:22:58.282003,2022-05-04,419.05466,0
20.059916,105.31228,2022-05-04 06:22:58.309000,2022-05-04,418.42313,0
20.042273,105.30207,2022-05-04 06:22:58.362992,2022-05-04,417.61075,0
20.033485,105.296844,2022-05-04 06:22:58.389023,2022-05-04,417.77573,0
20.024725,105.29155,2022-05-04 06:22:58.416020,2022-05-04,418.7428,0
20.106932,105.32214,2022-05-04 06:22:58.562026,2022-05-04,418.74606,0
20.089024,105.31242,2022-05-04 06:22:58.615013,2022-05-04,415.77457,0
20.080078,105.30741,2022-05-04 06:22:58.642009,2022-05-04,418.13458,0
