latitude,longitude,time,date,xco2,xco2_quality_flag
21.876072,104.70113,2022-08-08 06:23:54.921004,2022-08-08,418.11407,0
21.86669,104.69749,2022-08-08 06:23:54.948000,2022-08-08,417.565,0
21.886797,104.69272,2022-08-08 06:23:55.282016,2022-08-08,418.38724,0
22.047886,104.65505,2022-08-08 06:23:57.948024,2022-08-08,416.72064,0
22.038488,104.65142,2022-08-08 06:23:57.975021,2022-08-08,416.28616,0
22.029198,104.64774,2022-08-08 06:23:58.002017,2022-08-08,417.06506,0
22.049322,104.64309,2022-08-08 06:23:58.335992,2022-08-08,417.03387,0
22.05089,104.63077,2022-08-08 06:23:58.722995,2022-08-08,417.6138,0
22.147284,104.64297,2022-08-08 06:23:59.228001,2022-08-08,415.59747,0
22.167437,104.63821,2022-08-08 06:23:59.562017,2022-08-08,416.92538,0
22.1392,104.6278,2022-08-08 06:23:59.642000,2022-08-08,418.11078,0
22.179493,104.61845,2022-08-08 06:24:00.309025,2022-08-08,417.27362,0
22.19025,104.6102,2022-08-08 06:24:00.668991,2022-08-08,417.51697,0
22.171623,104.60276,2022-08-08 06:24:00.723024,2022-08-08,416.96008,0
22.348665,104.59496,2022-08-08 06:24:02.562001,2022-08-08,415.04245,0
22.368795,104.59004,2022-08-08 06:24:02.895010,2022-08-08,415.2917,0
22.359362,104.58678,2022-08-08 06:24:02.921001,2022-08-08,416.47018,0
22.388927,104.58512,2022-08-08 06:24:03.228020,2022-08-08,416.52167,0
22.379492,104.58186,2022-08-08 06:24:03.255016,2022-08-08,416.67816,0
22.370033,104.57851,2022-08-08 06:24:03.282013,2022-08-08,416.75894,0
22.39015,104.57374,2022-08-08 06:24:03.615022,2022-08-08,416.18304,0
22.380697,104.57031,2022-08-08 06:24:03.642019,2022-08-08,416.0781,0
22.419725,104.57236,2022-08-08 06:24:03.920995,2022-08-08,417.85538,0
22.400806,104.56563,2022-08-08 06:24:03.974988,2022-08-08,417.9602,0
22.39146,104.56216,2022-08-08 06:24:04.002025,2022-08-08,417.45206,0
22.43984,104.56765,2022-08-08 06:24:04.255011,2022-08-08,417.38837,0
22.411566,104.55748,2022-08-08 06:24:04.336000,2022-08-08,416.96027,0
22.441027,104.55617,2022-08-08 06:24:04.642013,2022-08-08,416.33792,0
22.489527,104.561226,2022-08-08 06:24:04.894999,2022-08-08,418.6827,0
22.480076,104.55804,2022-08-08 06:24:04.920990,2022-08-08,416.96683,0
22.451786,104.547905,2022-08-08 06:24:05.002019,2022-08-08,416.74857,0
22.442425,104.54437,2022-08-08 06:24:05.029016,2022-08-08,417.25775,0
22.500196,104.5532,2022-08-08 06:24:05.255005,2022-08-08,417.9728,0
22.49072,104.54992,2022-08-08 06:24:05.282002,2022-08-08,416.56943,0
22.481255,104.54655,2022-08-08 06:24:05.308998,2022-08-08,415.6677,0
22.471897,104.54311,2022-08-08 06:24:05.335995,2022-08-08,415.62698,0
22.462532,104.53958,2022-08-08 06:24:05.362991,2022-08-08,415.86707,0
22.453192,104.53598,2022-08-08 06:24:05.389022,2022-08-08,417.03088,0
22.501398,104.54178,2022-08-08 06:24:05.642008,2022-08-08,416.88535,0
22.49204,104.53836,2022-08-08 06:24:05.669004,2022-08-08,417.5808,0
22.482677,104.53484,2022-08-08 06:24:05.696001,2022-08-08,415.9104,0
22.5405,104.543625,2022-08-08 06:24:05.921025,2022-08-08,416.7387,0
22.502829,104.53011,2022-08-08 06:24:06.029010,2022-08-08,416.325,0
22.493484,104.52654,2022-08-08 06:24:06.056007,2022-08-08,416.67276,0
22.551182,104.53561,2022-08-08 06:24:06.281996,2022-08-08,417.65384,0
22.541712,104.53227,2022-08-08 06:24:06.308993,2022-08-08,417.28006,0
22.513632,104.52182,2022-08-08 06:24:06.389017,2022-08-08,417.24466,0
22.504297,104.51817,2022-08-08 06:24:06.416013,2022-08-08,416.9505,0
22.543089,104.5206,2022-08-08 06:24:06.695995,2022-08-08,418.73404,0
22.524393,104.513405,2022-08-08 06:24:06.749022,2022-08-08,418.00122,0
22.54449,104.50863,2022-08-08 06:24:07.082998,2022-08-08,417.0052,0
