date,latitude,longitude,time,xco2,xco2_quality_flag
2024-08-02,15.151104,108.54218,2024-08-02 02:41:26.414006272,424.7912,0.0
2024-08-02,15.162906,108.5319,2024-08-02 02:41:26.441002752,424.96844,0.0
2024-08-02,15.167682,108.555016,2024-08-02 02:41:26.748021760,423.9687,0.0
2024-08-02,15.191369,108.534424,2024-08-02 02:41:26.802014720,423.6948,0.0
2024-08-02,15.172408,108.57816,2024-08-02 02:41:27.053995008,424.45804,0.0
2024-08-02,15.184274,108.5679,2024-08-02 02:41:27.080991232,423.4669,0.0
2024-08-02,15.196102,108.55761,2024-08-02 02:41:27.107987712,423.22916,0.0
2024-08-02,15.212633,108.57049,2024-08-02 02:41:27.440997376,425.07538,0.0
2024-08-02,15.224452,108.56017,2024-08-02 02:41:27.467993856,422.82562,0.0
2024-08-02,15.236264,108.54983,2024-08-02 02:41:27.494990336,423.06958,0.0
2024-08-02,15.2528715,108.56267,2024-08-02 02:41:27.829005824,423.65668,0.0
2024-08-02,15.257576,108.585846,2024-08-02 02:41:28.135018752,423.0785,0.0
2024-08-02,15.26934,108.5755,2024-08-02 02:41:28.162015488,422.33963,0.0
2024-08-02,15.238521,108.62947,2024-08-02 02:41:28.386999040,424.87228,0.0
2024-08-02,15.262201,108.608894,2024-08-02 02:41:28.440992000,424.4496,0.0
2024-08-02,15.273993,108.59857,2024-08-02 02:41:28.467988480,422.44614,0.0
2024-08-02,15.231122,108.66273,2024-08-02 02:41:28.667021824,424.62082,0.0
2024-08-02,15.243024,108.6525,2024-08-02 02:41:28.694018048,423.6525,0.0
2024-08-02,15.254901,108.64225,2024-08-02 02:41:28.721014528,423.57193,0.0
2024-08-02,15.266752,108.63198,2024-08-02 02:41:28.748011008,423.84323,0.0
2024-08-02,15.27858,108.62168,2024-08-02 02:41:28.775007488,423.90314,0.0
2024-08-02,15.28317,108.644714,2024-08-02 02:41:29.081020672,422.8115,0.0
2024-08-02,15.294997,108.634415,2024-08-02 02:41:29.108016896,425.06497,0.0
2024-08-02,15.318564,108.61374,2024-08-02 02:41:29.162009856,422.13266,0.0
2024-08-02,15.251989,108.69844,2024-08-02 02:41:29.306004224,424.29703,0.0
2024-08-02,15.275823,108.67802,2024-08-02 02:41:29.359997184,423.28278,0.0
2024-08-02,15.287702,108.66777,2024-08-02 02:41:29.386993664,422.55493,0.0
2024-08-02,15.311424,108.64722,2024-08-02 02:41:29.441026560,423.19278,0.0
2024-08-02,15.323263,108.63692,2024-08-02 02:41:29.468023296,423.84583,0.0
2024-08-02,15.268662,108.711426,2024-08-02 02:41:29.640019968,424.15637,0.0
2024-08-02,15.280628,108.70125,2024-08-02 02:41:29.667016192,423.37842,0.0
2024-08-02,15.292568,108.69105,2024-08-02 02:41:29.694012672,424.71606,0.0
2024-08-02,15.3044815,108.680824,2024-08-02 02:41:29.721009152,423.2958,0.0
2024-08-02,15.316371,108.67057,2024-08-02 02:41:29.748005632,423.87863,0.0
2024-08-02,15.285427,108.72456,2024-08-02 02:41:29.972989440,424.1254,0.0
2024-08-02,15.297387,108.71439,2024-08-02 02:41:30.000026112,423.5572,0.0
2024-08-02,15.309325,108.70419,2024-08-02 02:41:30.027022336,423.0364,0.0
2024-08-02,15.3212385,108.69397,2024-08-02 02:41:30.054018816,423.69037,0.0
2024-08-02,15.333122,108.68372,2024-08-02 02:41:30.081015040,423.52048,0.0
2024-08-02,15.344989,108.673454,2024-08-02 02:41:30.108011776,424.32578,0.0
2024-08-02,15.368607,108.65285,2024-08-02 02:41:30.162004480,425.41034,0.0
2024-08-02,15.302211,108.73767,2024-08-02 02:41:30.305998848,423.83398,0.0
2024-08-02,15.314178,108.7275,2024-08-02 02:41:30.332995328,424.76538,0.0
2024-08-02,15.338035,108.70707,2024-08-02 02:41:30.386988288,424.59866,0.0
2024-08-02,15.361784,108.68655,2024-08-02 02:41:30.441021440,424.54868,0.0
2024-08-02,15.373627,108.67625,2024-08-02 02:41:30.468017920,425.7397,0.0
2024-08-02,15.3189945,108.75075,2024-08-02 02:41:30.640014336,423.17624,0.0
2024-08-02,15.330943,108.74056,2024-08-02 02:41:30.667010816,423.7129,0.0
2024-08-02,15.342866,108.730354,2024-08-02 02:41:30.694007296,425.26547,0.0
2024-08-02,15.378474,108.69958,2024-08-02 02:41:30.774996480,424.569,0.0
2024-08-02,15.390306,108.68926,2024-08-02 02:41:30.801992960,423.97314,0.0
2024-08-02,15.402104,108.67893,2024-08-02 02:41:30.828989440,424.33255,0.0
2024-08-02,15.335558,108.763725,2024-08-02 02:41:30.973024256,423.96762,0.0
2024-08-02,15.3475065,108.75353,2024-08-02 02:41:31.000020480,423.78598,0.0
2024-08-02,15.359433,108.74332,2024-08-02 02:41:31.027016960,423.7101,0.0
2024-08-02,15.371336,108.73308,2024-08-02 02:41:31.054013184,423.63843,0.0
2024-08-02,15.395065,108.712524,2024-08-02 02:41:31.108006144,423.66614,0.0
2024-08-02,15.418697,108.691864,2024-08-02 02:41:31.161999104,424.51166,0.0
