date,latitude,longitude,time,xco2,xco2_quality_flag
2020-01-16,11.358753,108.852135,2020-01-16 06:13:52.254991104,414.46655,0.0
2020-01-16,11.350422,108.857445,2020-01-16 06:13:52.282027776,414.74823,0.0
2020-01-16,11.357272,108.868965,2020-01-16 06:13:53.055992320,413.9112,0.0
2020-01-16,11.427599,108.833374,2020-01-16 06:13:53.227989248,412.11145,0.0
2020-01-16,11.369042,108.86953,2020-01-16 06:13:53.415998464,411.57947,0.0
2020-01-16,11.439636,108.834435,2020-01-16 06:13:53.587995136,411.38782,0.0
2020-01-16,11.431318,108.83977,2020-01-16 06:13:53.614991616,411.26978,0.0
2020-01-16,11.414626,108.85019,2020-01-16 06:13:53.669024768,412.58292,0.0
2020-01-16,11.389328,108.865234,2020-01-16 06:13:53.749008128,412.25403,0.0
2020-01-16,11.443232,108.84073,2020-01-16 06:13:53.974997760,411.56644,0.0
2020-01-16,11.434907,108.84589,2020-01-16 06:13:54.001994240,411.54797,0.0
2020-01-16,11.426518,108.850975,2020-01-16 06:13:54.028990464,411.3686,0.0
2020-01-16,11.488407,108.82039,2020-01-16 06:13:54.228024064,410.3876,0.0
2020-01-16,11.480158,108.82576,2020-01-16 06:13:54.255020288,410.80826,0.0
2020-01-16,11.455109,108.84148,2020-01-16 06:13:54.336009472,411.75436,0.0
2020-01-16,11.446706,108.84656,2020-01-16 06:13:54.363006208,411.5543,0.0
2020-01-16,11.483526,108.83178,2020-01-16 06:13:54.642022912,410.83652,0.0
2020-01-16,11.458345,108.84701,2020-01-16 06:13:54.723012096,410.77664,0.0
2020-01-16,11.449858,108.85194,2020-01-16 06:13:54.749002752,411.42792,0.0
2020-01-16,11.495269,108.832375,2020-01-16 06:13:55.001988608,411.0386,0.0
2020-01-16,11.486869,108.837456,2020-01-16 06:13:55.029025280,411.4687,0.0
2020-01-16,11.478429,108.84247,2020-01-16 06:13:55.056021760,411.3731,0.0
2020-01-16,11.469942,108.8474,2020-01-16 06:13:55.083018240,410.24347,0.0
2020-01-16,11.506939,108.8329,2020-01-16 06:13:55.363000576,412.28876,0.0
2020-01-16,11.498498,108.83791,2020-01-16 06:13:55.388991232,410.45453,0.0
2020-01-16,11.490012,108.84284,2020-01-16 06:13:55.415987712,410.76712,0.0
2020-01-16,11.530131,108.83374,2020-01-16 06:13:56.083012864,411.98346,0.0
2020-01-16,12.478208,108.62713,2020-01-16 06:14:11.748990976,413.5761,0.0
2020-01-16,12.788873,108.53792,2020-01-16 06:14:15.921006080,411.85043,0.0
2020-01-16,12.8161335,108.54652,2020-01-16 06:14:17.028986368,410.82788,0.0
2020-01-16,12.8362665,108.54212,2020-01-16 06:14:17.363002112,411.77408,0.0
2020-01-16,12.819569,108.55253,2020-01-16 06:14:17.415988992,410.3583,0.0
2020-01-16,13.05813,108.47483,2020-01-16 06:14:20.228003584,413.29416,0.0
2020-01-16,13.062,108.48177,2020-01-16 06:14:20.615005952,412.75897,0.0
2020-01-16,13.073879,108.48303,2020-01-16 06:14:20.975012352,413.1381,0.0
2020-01-16,13.219051,108.43968,2020-01-16 06:14:22.895017984,410.53787,0.0
2020-01-16,13.239186,108.435295,2020-01-16 06:14:23.228027648,413.0371,0.0
2020-01-16,13.231089,108.440956,2020-01-16 06:14:23.255023872,414.7054,0.0
2020-01-16,13.259387,108.43082,2020-01-16 06:14:23.562002688,412.6605,0.0
2020-01-16,13.298702,108.440704,2020-01-16 06:14:25.029023744,412.2099,0.0
2020-01-16,13.723257,108.328224,2020-01-16 06:14:31.228024576,413.01346,0.0
2020-01-16,13.74357,108.32368,2020-01-16 06:14:31.561999616,413.74997,0.0
2020-01-16,13.727442,108.3351,2020-01-16 06:14:31.614986752,411.71344,0.0
2020-01-16,13.719269,108.34074,2020-01-16 06:14:31.642023424,410.59717,0.0
2020-01-16,13.7638855,108.31912,2020-01-16 06:14:31.895009280,411.75256,0.0
2020-01-16,13.755891,108.32485,2020-01-16 06:14:31.920999936,413.10083,0.0
2020-01-16,13.747769,108.33055,2020-01-16 06:14:31.947996416,413.4158,0.0
2020-01-16,13.739597,108.33619,2020-01-16 06:14:31.974992640,412.02164,0.0
2020-01-16,13.731462,108.341705,2020-01-16 06:14:32.001989120,411.08273,0.0
2020-01-16,13.78421,108.31456,2020-01-16 06:14:32.228018944,411.4499,0.0
2020-01-16,13.77621,108.32028,2020-01-16 06:14:32.255015424,411.28357,0.0
2020-01-16,13.768087,108.32599,2020-01-16 06:14:32.282011648,411.8506,0.0
2020-01-16,13.759913,108.33162,2020-01-16 06:14:32.309008128,412.80865,0.0
2020-01-16,13.751777,108.337135,2020-01-16 06:14:32.336004608,413.51926,0.0
2020-01-16,13.743573,108.34259,2020-01-16 06:14:32.363001088,412.9938,0.0
2020-01-16,13.735326,108.34797,2020-01-16 06:14:32.388991744,412.76627,0.0
2020-01-16,13.804497,108.30994,2020-01-16 06:14:32.561993984,410.9281,0.0
2020-01-16,13.796485,108.315674,2020-01-16 06:14:32.588025088,410.56738,0.0
2020-01-16,13.788375,108.32137,2020-01-16 06:14:32.615021568,410.89862,0.0
2020-01-16,13.780203,108.32701,2020-01-16 06:14:32.642017792,411.04153,0.0
2020-01-16,13.772067,108.33253,2020-01-16 06:14:32.669014528,412.0714,0.0
2020-01-16,13.763865,108.33799,2020-01-16 06:14:32.696010752,412.84677,0.0
2020-01-16,13.75562,108.34337,2020-01-16 06:14:32.723007232,412.9741,0.0
2020-01-16,13.747326,108.34867,2020-01-16 06:14:32.748997632,414.0875,0.0
2020-01-16,13.824772,108.30533,2020-01-16 06:14:32.895003904,411.1952,0.0
2020-01-16,13.816768,108.311066,2020-01-16 06:14:32.920994560,412.15884,0.0
2020-01-16,13.808662,108.316765,2020-01-16 06:14:32.947990784,412.8943,0.0
2020-01-16,13.800492,108.3224,2020-01-16 06:14:32.974987264,411.2934,0.0
2020-01-16,13.792358,108.32793,2020-01-16 06:14:33.002023936,410.995,0.0
2020-01-16,13.784158,108.33339,2020-01-16 06:14:33.029020416,411.5193,0.0
2020-01-16,13.775914,108.33877,2020-01-16 06:14:33.056016896,411.65808,0.0
2020-01-16,13.767621,108.34408,2020-01-16 06:14:33.083013376,412.95197,0.0
2020-01-16,13.845042,108.300705,2020-01-16 06:14:33.228013568,412.94827,0.0
2020-01-16,13.83701,108.30644,2020-01-16 06:14:33.255009792,412.04684,0.0
