latitude,longitude,time,date,xco2,xco2_quality_flag
9.885609,105.126495,2023-07-05 01:36:36.418007,2023-07-05,422.552,0
9.823417,105.05907,2023-07-05 01:36:36.590003,2023-07-05,422.3748,0
9.834789,105.16416,2023-07-05 01:36:37.418001,2023-07-05,422.53525,0
9.8179245,105.17647,2023-07-05 01:36:37.752017,2023-07-05,421.3506,0
9.755818,105.10892,2023-07-05 01:36:37.923007,2023-07-05,422.4056,0
9.763302,105.122284,2023-07-05 01:36:37.950004,2023-07-05,422.53094,0
9.759787,105.200195,2023-07-05 01:36:38.725015,2023-07-05,421.7563,0
9.767398,105.21346,2023-07-05 01:36:38.752011,2023-07-05,421.68396,0
9.720267,105.1726,2023-07-05 01:36:38.976995,2023-07-05,421.43985,0
9.695916,105.17157,2023-07-05 01:36:39.283008,2023-07-05,421.28165,0
9.703418,105.18491,2023-07-05 01:36:39.310005,2023-07-05,421.80557,0
9.671592,105.170525,2023-07-05 01:36:39.589987,2023-07-05,419.8429,0
9.679067,105.18388,2023-07-05 01:36:39.617024,2023-07-05,421.31964,0
9.686566,105.19723,2023-07-05 01:36:39.644020,2023-07-05,421.78906,0
9.647288,105.16944,2023-07-05 01:36:39.896000,2023-07-05,420.64243,0
9.630417,105.181725,2023-07-05 01:36:40.229010,2023-07-05,421.07065,0
9.637863,105.19511,2023-07-05 01:36:40.256006,2023-07-05,420.29474,0
9.407707,105.42037,2023-07-05 01:36:45.337009,2023-07-05,423.5605,0
9.422823,105.44695,2023-07-05 01:36:45.391002,2023-07-05,423.52927,0
9.430421,105.46022,2023-07-05 01:36:45.417998,2023-07-05,421.6617,0
9.38332,105.41939,2023-07-05 01:36:45.644028,2023-07-05,422.05173,0
9.398415,105.445984,2023-07-05 01:36:45.698021,2023-07-05,421.24377,0
9.406003,105.45926,2023-07-05 01:36:45.725017,2023-07-05,423.25668,0
9.413619,105.47251,2023-07-05 01:36:45.752014,2023-07-05,422.54837,0
9.374214,105.444885,2023-07-05 01:36:46.003994,2023-07-05,421.01108,0
9.381778,105.458176,2023-07-05 01:36:46.030990,2023-07-05,420.9337,0
9.389368,105.47145,2023-07-05 01:36:46.057987,2023-07-05,421.46146,0
9.396985,105.4847,2023-07-05 01:36:46.085023,2023-07-05,423.20056,0
9.365135,105.47036,2023-07-05 01:36:46.364000,2023-07-05,421.1677,0
9.372723,105.48363,2023-07-05 01:36:46.390996,2023-07-05,421.27844,0
9.380339,105.49688,2023-07-05 01:36:46.417993,2023-07-05,421.64627,0
9.325876,105.442604,2023-07-05 01:36:46.617026,2023-07-05,424.7613,0
9.356023,105.49581,2023-07-05 01:36:46.725012,2023-07-05,422.22513,0
9.363625,105.50906,2023-07-05 01:36:46.752008,2023-07-05,421.35593,0
9.309073,105.45485,2023-07-05 01:36:46.949996,2023-07-05,422.81985,0
9.316567,105.46818,2023-07-05 01:36:46.976992,2023-07-05,422.8713,0
9.324087,105.48149,2023-07-05 01:36:47.004029,2023-07-05,421.82358,0
9.331635,105.49479,2023-07-05 01:36:47.031025,2023-07-05,421.2184,0
9.322449,105.520386,2023-07-05 01:36:47.390991,2023-07-05,421.5665,0
9.330051,105.533646,2023-07-05 01:36:47.417987,2023-07-05,421.36755,0
9.313258,105.54593,2023-07-05 01:36:47.752003,2023-07-05,421.82797,0
