latitude,longitude,time,date,xco2,xco2_quality_flag
21.371294,105.3475,2023-01-01 02:00:44.955996,2023-01-01,421.98654,0
21.36844,105.37165,2023-01-01 02:00:44.982992,2023-01-01,420.92252,0
21.355185,105.361786,2023-01-01 02:00:45.290011,2023-01-01,421.64285,0
21.352543,105.385895,2023-01-01 02:00:45.317008,2023-01-01,422.36514,0
21.344742,105.32796,2023-01-01 02:00:45.568988,2023-01-01,421.26105,0
21.341993,105.35196,2023-01-01 02:00:45.596025,2023-01-01,421.0355,0
21.339197,105.37602,2023-01-01 02:00:45.623021,2023-01-01,420.78586,0
21.3366,105.40008,2023-01-01 02:00:45.650017,2023-01-01,421.27457,0
21.323463,105.39035,2023-01-01 02:00:45.955990,2023-01-01,421.2045,0
21.320728,105.41446,2023-01-01 02:00:45.983027,2023-01-01,420.60468,0
21.312721,105.35645,2023-01-01 02:00:46.236013,2023-01-01,421.9903,0
21.307463,105.404434,2023-01-01 02:00:46.290006,2023-01-01,421.96017,0
21.304752,105.428535,2023-01-01 02:00:46.317002,2023-01-01,421.3048,0
21.302374,105.32272,2023-01-01 02:00:46.514989,2023-01-01,422.15732,0
21.278105,105.40885,2023-01-01 02:00:46.928988,2023-01-01,422.29626,0
21.251644,105.38939,2023-01-01 02:00:47.542021,2023-01-01,421.2857,0
21.248896,105.41334,2023-01-01 02:00:47.569017,2023-01-01,421.69363,0
21.240913,105.48542,2023-01-01 02:00:47.650006,2023-01-01,421.1295,0
21.238546,105.379555,2023-01-01 02:00:47.847994,2023-01-01,421.74802,0
21.235737,105.40347,2023-01-01 02:00:47.874990,2023-01-01,422.62567,0
21.227646,105.47556,2023-01-01 02:00:47.956020,2023-01-01,421.2208,0
21.225046,105.499664,2023-01-01 02:00:47.983016,2023-01-01,420.75668,0
21.222704,105.39402,2023-01-01 02:00:48.182009,2023-01-01,421.31216,0
21.219881,105.41791,2023-01-01 02:00:48.209006,2023-01-01,422.35263,0
21.214405,105.46578,2023-01-01 02:00:48.262999,2023-01-01,421.19107,0
21.211748,105.489815,2023-01-01 02:00:48.289995,2023-01-01,421.2123,0
21.209145,105.513885,2023-01-01 02:00:48.316991,2023-01-01,421.73288,0
21.206831,105.408295,2023-01-01 02:00:48.515019,2023-01-01,421.32672,0
21.195848,105.5041,2023-01-01 02:00:48.623004,2023-01-01,420.81882,0
21.190937,105.422485,2023-01-01 02:00:48.847988,2023-01-01,421.29587,0
21.174974,105.43659,2023-01-01 02:00:49.182004,2023-01-01,421.0131,0
21.161386,105.5565,2023-01-01 02:00:49.317026,2023-01-01,421.97638,0
21.140312,105.488976,2023-01-01 02:00:49.875020,2023-01-01,421.25244,0
21.137556,105.51292,2023-01-01 02:00:49.902016,2023-01-01,421.59836,0
21.134836,105.53691,2023-01-01 02:00:49.929012,2023-01-01,421.13614,0
21.13217,105.560936,2023-01-01 02:00:49.956009,2023-01-01,421.8932,0
21.129553,105.585,2023-01-01 02:00:49.983005,2023-01-01,421.53833,0
21.108406,105.51731,2023-01-01 02:00:50.542004,2023-01-01,419.54092,0
21.105646,105.54124,2023-01-01 02:00:50.569001,2023-01-01,421.72275,0
21.102922,105.56521,2023-01-01 02:00:50.595997,2023-01-01,421.54553,0
21.100248,105.58921,2023-01-01 02:00:50.622994,2023-01-01,421.47098,0
21.097628,105.61325,2023-01-01 02:00:50.649990,2023-01-01,421.31985,0
21.09531,105.50761,2023-01-01 02:00:50.848018,2023-01-01,421.5866,0
21.092472,105.531494,2023-01-01 02:00:50.875014,2023-01-01,421.05283,0
21.086987,105.5794,2023-01-01 02:00:50.929007,2023-01-01,421.2023,0
21.084312,105.60342,2023-01-01 02:00:50.956003,2023-01-01,420.9742,0
21.076645,105.54588,2023-01-01 02:00:51.208989,2023-01-01,421.51688,0
21.073874,105.5698,2023-01-01 02:00:51.236026,2023-01-01,422.11453,0
21.07114,105.593765,2023-01-01 02:00:51.263022,2023-01-01,421.23367,0
21.068453,105.617744,2023-01-01 02:00:51.290019,2023-01-01,421.47006,0
21.065815,105.641754,2023-01-01 02:00:51.317015,2023-01-01,420.4256,0
21.066519,105.51225,2023-01-01 02:00:51.488006,2023-01-01,420.6004,0
21.063564,105.536125,2023-01-01 02:00:51.515002,2023-01-01,421.3701,0
21.060724,105.56002,2023-01-01 02:00:51.541999,2023-01-01,422.029,0
21.057888,105.58396,2023-01-01 02:00:51.568995,2023-01-01,421.8584,0
21.052494,105.63192,2023-01-01 02:00:51.622988,2023-01-01,422.01062,0
21.04989,105.65595,2023-01-01 02:00:51.650025,2023-01-01,421.65466,0
