latitude,longitude,time,date,xco2,xco2_quality_flag
11.4626255,105.96049,2023-02-22 05:53:29.383008,2023-02-22,420.85666,0
11.456615,106.02673,2023-02-22 05:53:29.463997,2023-02-22,420.635,0
11.450484,105.929405,2023-02-22 05:53:29.662990,2023-02-22,421.00388,0
11.446289,105.97346,2023-02-22 05:53:29.717023,2023-02-22,421.3948,0
11.444258,105.99551,2023-02-22 05:53:29.744020,2023-02-22,420.53455,0
11.442249,106.01758,2023-02-22 05:53:29.771016,2023-02-22,420.66885,0
11.440359,106.03965,2023-02-22 05:53:29.798013,2023-02-22,419.83124,0
11.434366,105.941864,2023-02-22 05:53:29.996000,2023-02-22,420.12363,0
11.4321785,105.963905,2023-02-22 05:53:30.022996,2023-02-22,420.75168,0
11.429803,105.986,2023-02-22 05:53:30.049993,2023-02-22,420.8456,0
11.427736,106.00809,2023-02-22 05:53:30.076989,2023-02-22,420.4153,0
11.425628,106.03019,2023-02-22 05:53:30.104026,2023-02-22,420.15424,0
11.423573,106.052315,2023-02-22 05:53:30.131022,2023-02-22,420.25128,0
11.421871,105.91098,2023-02-22 05:53:30.275017,2023-02-22,421.0403,0
11.41752,105.954956,2023-02-22 05:53:30.329010,2023-02-22,420.18573,0
11.415474,105.97697,2023-02-22 05:53:30.356006,2023-02-22,420.78055,0
11.413341,105.999,2023-02-22 05:53:30.383003,2023-02-22,420.6208,0
11.41127,106.02105,2023-02-22 05:53:30.409999,2023-02-22,419.89,0
11.409221,106.04313,2023-02-22 05:53:30.436995,2023-02-22,419.90274,0
11.407272,106.065216,2023-02-22 05:53:30.463992,2023-02-22,420.35583,0
11.400579,105.9677,2023-02-22 05:53:30.663025,2023-02-22,420.7077,0
11.39858,105.98965,2023-02-22 05:53:30.690022,2023-02-22,419.548,0
11.396443,106.011635,2023-02-22 05:53:30.717018,2023-02-22,419.9947,0
11.392526,106.055626,2023-02-22 05:53:30.771011,2023-02-22,419.80084,0
11.390712,106.07764,2023-02-22 05:53:30.798007,2023-02-22,420.75458,0
11.388468,105.93609,2023-02-22 05:53:30.942002,2023-02-22,419.30508,0
11.385985,105.95805,2023-02-22 05:53:30.968998,2023-02-22,419.60355,0
11.381621,106.00198,2023-02-22 05:53:31.022991,2023-02-22,420.33795,0
11.379609,106.02396,2023-02-22 05:53:31.049987,2023-02-22,421.26804,0
11.377587,106.045944,2023-02-22 05:53:31.077024,2023-02-22,420.14597,0
11.373931,106.08995,2023-02-22 05:53:31.131017,2023-02-22,419.97128,0
11.3721695,105.948326,2023-02-22 05:53:31.275011,2023-02-22,421.4857,0
11.369843,105.970276,2023-02-22 05:53:31.302008,2023-02-22,421.1371,0
11.367553,105.99223,2023-02-22 05:53:31.329004,2023-02-22,420.32385,0
11.365316,106.01421,2023-02-22 05:53:31.356001,2023-02-22,421.0406,0
11.363132,106.03621,2023-02-22 05:53:31.382997,2023-02-22,421.27255,0
11.3569355,106.10228,2023-02-22 05:53:31.464026,2023-02-22,420.70886,0
11.355043,105.96077,2023-02-22 05:53:31.608987,2023-02-22,420.89407,0
11.352831,105.982735,2023-02-22 05:53:31.636023,2023-02-22,420.80746,0
11.348569,106.02672,2023-02-22 05:53:31.690016,2023-02-22,420.8604,0
11.344527,106.070755,2023-02-22 05:53:31.744009,2023-02-22,419.64886,0
11.342605,106.0928,2023-02-22 05:53:31.771005,2023-02-22,420.86035,0
11.338474,105.97354,2023-02-22 05:53:31.941996,2023-02-22,421.5127,0
11.336144,105.99553,2023-02-22 05:53:31.968993,2023-02-22,420.3945,0
11.333836,106.01754,2023-02-22 05:53:31.995989,2023-02-22,420.04745,0
11.331737,106.039536,2023-02-22 05:53:32.023026,2023-02-22,420.05615,0
11.329702,106.06155,2023-02-22 05:53:32.050022,2023-02-22,421.19275,0
