file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY
2022-01-01,10.906876,105.385155,42.71979,0.7205627,419.15442,0.5404076,0.0,2022-01-01 03:15:42.229007360,VNM,Vietnam
2022-01-01,10.9145565,105.39855,42.717865,0.4812912,420.13416,0.615381,0.0,2022-01-01 03:15:42.256003584,VNM,Vietnam
2022-01-01,10.922264,105.411934,42.715977,0.2517388,418.4465,0.6099907,0.0,2022-01-01 03:15:42.283000064,VNM,Vietnam
2022-01-01,10.937757,105.43862,42.71231,0.29067367,418.1032,0.5176154,0.0,2022-01-01 03:15:42.336993024,VNM,Vietnam
2022-01-01,10.945543,105.45194,42.710537,0.523366,417.81573,0.5220715,0.0,2022-01-01 03:15:42.363989248,VNM,Vietnam
2022-01-01,10.953357,105.46524,42.7088,0.7632882,419.53113,0.60895,0.0,2022-01-01 03:15:42.390985728,VNM,Vietnam
2022-01-01,10.961197,105.478516,42.707104,1.0052695,418.74722,0.6235493,0.0,2022-01-01 03:15:42.418022400,VNM,Vietnam
2022-01-01,10.890097,105.39761,42.698208,0.7205163,419.23712,0.5528443,0.0,2022-01-01 03:15:42.563022592,VNM,Vietnam
2022-01-01,10.897777,105.41101,42.69628,0.48125267,419.15295,0.63233453,0.0,2022-01-01 03:15:42.590019328,VNM,Vietnam
2022-01-01,10.905483,105.424385,42.694393,0.25172403,419.32156,0.6296273,0.0,2022-01-01 03:15:42.617015552,VNM,Vietnam
2022-01-01,10.913217,105.43774,42.692543,0.12066077,418.9302,0.5221821,0.0,2022-01-01 03:15:42.644012032,VNM,Vietnam
2022-01-01,10.920976,105.45107,42.69073,0.29076207,418.62964,0.50288033,0.0,2022-01-01 03:15:42.671008256,VNM,Vietnam
2022-01-01,10.9287615,105.46439,42.688957,0.52344304,417.61017,0.5470113,0.0,2022-01-01 03:15:42.698004736,VNM,Vietnam
