latitude,longitude,time,date,xco2,xco2_quality_flag
13.319598,108.32865,2024-03-31 06:15:29.282024,2024-03-31,424.8381,0
13.30992,108.32653,2024-03-31 06:15:29.309021,2024-03-31,424.03586,0
13.330065,108.32209,2024-03-31 06:15:29.641990,2024-03-31,424.4582,0
13.320487,108.319916,2024-03-31 06:15:29.669027,2024-03-31,424.50357,0
14.195539,108.13015,2024-03-31 06:15:43.975005,2024-03-31,424.13876,0
14.305249,108.11702,2024-03-31 06:15:45.228025,2024-03-31,423.57236,0
14.306022,108.1094,2024-03-31 06:15:45.615028,2024-03-31,424.14505,0
14.335876,108.10641,2024-03-31 06:15:45.921001,2024-03-31,423.576,0
14.326179,108.10485,2024-03-31 06:15:45.947997,2024-03-31,424.34933,0
14.336595,108.098656,2024-03-31 06:15:46.309009,2024-03-31,423.93448,0
14.318171,108.086784,2024-03-31 06:15:46.748999,2024-03-31,422.83398,0
14.338315,108.08228,2024-03-31 06:15:47.083014,2024-03-31,423.55762,0
14.428271,108.06625,2024-03-31 06:15:48.389022,2024-03-31,421.95947,0
14.607066,108.04887,2024-03-31 06:15:50.227998,2024-03-31,425.15344,0
14.597351,108.04753,2024-03-31 06:15:50.254995,2024-03-31,424.7898,0
14.587602,108.0461,2024-03-31 06:15:50.281991,2024-03-31,425.35004,0
14.617486,108.04309,2024-03-31 06:15:50.588004,2024-03-31,422.61832,0
14.597982,108.04016,2024-03-31 06:15:50.641997,2024-03-31,420.9259,0
14.588328,108.03858,2024-03-31 06:15:50.668993,2024-03-31,423.66766,0
14.627871,108.03725,2024-03-31 06:15:50.948010,2024-03-31,424.8158,0
14.589124,108.03077,2024-03-31 06:15:51.055996,2024-03-31,424.15012,0
14.579463,108.028946,2024-03-31 06:15:51.082993,2024-03-31,421.93936,0
14.689051,108.01626,2024-03-31 06:15:52.336013,2024-03-31,425.2553,0
14.7189455,108.01333,2024-03-31 06:15:52.641986,2024-03-31,421.87653,0
14.729539,108.00733,2024-03-31 06:15:53.001992,2024-03-31,426.33896,0
14.769183,108.005844,2024-03-31 06:15:53.282015,2024-03-31,424.4734,0
14.759432,108.00441,2024-03-31 06:15:53.309011,2024-03-31,422.66324,0
14.749778,108.0029,2024-03-31 06:15:53.336008,2024-03-31,424.85358,0
14.789416,108.00145,2024-03-31 06:15:53.615025,2024-03-31,422.06686,0
14.741009,107.99353,2024-03-31 06:15:53.749001,2024-03-31,423.09372,0
14.770901,107.99091,2024-03-31 06:15:54.056020,2024-03-31,423.41464,0
14.761237,107.98918,2024-03-31 06:15:54.083016,2024-03-31,423.15674,0
15.555528,107.82492,2024-03-31 06:16:06.668987,2024-03-31,422.6351,0
