latitude,longitude,time,date,xco2,xco2_quality_flag
11.335483,108.817345,2024-06-12 06:08:34.002000,2024-06-12,430.94098,0
11.332104,108.80565,2024-06-12 06:08:34.028996,2024-06-12,427.51004,0
11.328676,108.79411,2024-06-12 06:08:34.055993,2024-06-12,424.91513,0
11.798549,108.763115,2024-06-12 06:08:41.895017,2024-06-12,422.46786,0
12.576835,108.51486,2024-06-12 06:08:56.389004,2024-06-12,424.05228,0
12.615748,108.56655,2024-06-12 06:08:56.587997,2024-06-12,424.64948,0
12.61162,108.55529,2024-06-12 06:08:56.614993,2024-06-12,424.63324,0
12.603397,108.53304,2024-06-12 06:08:56.668986,2024-06-12,423.41583,0
12.599489,108.52173,2024-06-12 06:08:56.696023,2024-06-12,423.50183,0
12.595513,108.510605,2024-06-12 06:08:56.723019,2024-06-12,425.91467,0
12.630346,108.55099,2024-06-12 06:08:56.948003,2024-06-12,423.91672,0
12.626223,108.539764,2024-06-12 06:08:56.974999,2024-06-12,424.43243,0
12.618255,108.517334,2024-06-12 06:08:57.028992,2024-06-12,424.30905,0
12.61438,108.50603,2024-06-12 06:08:57.055989,2024-06-12,424.6287,0
12.644908,108.5355,2024-06-12 06:08:57.309015,2024-06-12,423.3922,0
12.640891,108.52431,2024-06-12 06:08:57.336011,2024-06-12,424.14725,0
12.636932,108.513054,2024-06-12 06:08:57.363008,2024-06-12,423.6529,0
12.659504,108.5201,2024-06-12 06:08:57.669021,2024-06-12,422.80133,0
13.405347,108.350746,2024-06-12 06:09:11.002000,2024-06-12,422.109,0
13.441934,108.39016,2024-06-12 06:09:11.227990,2024-06-12,424.3825,0
13.432838,108.368416,2024-06-12 06:09:11.282023,2024-06-12,424.30603,0
13.460636,108.38591,2024-06-12 06:09:11.562005,2024-06-12,424.62222,0
13.456077,108.37505,2024-06-12 06:09:11.587996,2024-06-12,424.57312,0
13.451561,108.364105,2024-06-12 06:09:11.614992,2024-06-12,424.39026,0
13.474784,108.37078,2024-06-12 06:09:11.921005,2024-06-12,423.83386,0
13.470273,108.359825,2024-06-12 06:09:11.948002,2024-06-12,422.90778,0
13.493466,108.36652,2024-06-12 06:09:12.255021,2024-06-12,423.99695,0
13.625055,108.288445,2024-06-12 06:09:15.029015,2024-06-12,422.49957,0
20.636637,106.664536,2024-06-12 06:11:19.947992,2024-06-12,426.37,0
20.704306,106.636925,2024-06-12 06:11:21.308998,2024-06-12,424.10516,0
20.723028,106.632286,2024-06-12 06:11:21.642008,2024-06-12,422.92447,0
