latitude,longitude,time,date,xco2,xco2_quality_flag
18.072414,105.65959,2024-03-06 06:23:14.335990,2024-03-06,422.21854,0
18.08355,105.65874,2024-03-06 06:23:14.695996,2024-03-06,421.03912,0
18.08551,105.66127,2024-03-06 06:23:15.082998,2024-03-06,422.06293,0
18.1712,105.634186,2024-03-06 06:23:15.615001,2024-03-06,421.73767,0
18.162127,105.63801,2024-03-06 06:23:15.641997,2024-03-06,421.85663,0
18.182264,105.63354,2024-03-06 06:23:15.975007,2024-03-06,421.40323,0
18.173248,105.637245,2024-03-06 06:23:16.002004,2024-03-06,422.54123,0
18.164177,105.640884,2024-03-06 06:23:16.029000,2024-03-06,421.61465,0
18.193346,105.63266,2024-03-06 06:23:16.336019,2024-03-06,421.8268,0
18.186144,105.638756,2024-03-06 06:23:16.749012,2024-03-06,421.9344,0
18.289715,105.60335,2024-03-06 06:23:17.227988,2024-03-06,423.20062,0
18.271727,105.61123,2024-03-06 06:23:17.282021,2024-03-06,423.38754,0
18.300854,105.60259,2024-03-06 06:23:17.587994,2024-03-06,421.65164,0
18.352133,105.59245,2024-03-06 06:23:18.615025,2024-03-06,422.78497,0
18.363174,105.59166,2024-03-06 06:23:18.974991,2024-03-06,422.34924,0
18.354172,105.59541,2024-03-06 06:23:19.002028,2024-03-06,421.80902,0
19.266586,105.379616,2024-03-06 06:23:33.588028,2024-03-06,422.16153,0
19.239765,105.3919,2024-03-06 06:23:33.669017,2024-03-06,422.8769,0
19.268787,105.38314,2024-03-06 06:23:33.974990,2024-03-06,422.9875,0
19.309103,105.37399,2024-03-06 06:23:34.642015,2024-03-06,423.25284,0
20.111364,105.183716,2024-03-06 06:23:47.587992,2024-03-06,423.24463,0
20.113655,105.18775,2024-03-06 06:23:47.974994,2024-03-06,423.2541,0
20.194199,105.16935,2024-03-06 06:23:49.309005,2024-03-06,423.66852,0
20.185362,105.17359,2024-03-06 06:23:49.336001,2024-03-06,423.66498,0
20.223087,105.16012,2024-03-06 06:23:49.615018,2024-03-06,425.00876,0
20.260702,105.146286,2024-03-06 06:23:49.895000,2024-03-06,422.79932,0
20.216484,105.16807,2024-03-06 06:23:50.029017,2024-03-06,423.51816,0
20.20757,105.17219,2024-03-06 06:23:50.056013,2024-03-06,423.93555,0
20.271994,105.14611,2024-03-06 06:23:50.255006,2024-03-06,423.97638,0
20.263159,105.15059,2024-03-06 06:23:50.282003,2024-03-06,423.6959,0
20.254284,105.15498,2024-03-06 06:23:50.308999,2024-03-06,424.6986,0
20.274372,105.15039,2024-03-06 06:23:50.642009,2024-03-06,424.11032,0
20.265549,105.15468,2024-03-06 06:23:50.669005,2024-03-06,424.49582,0
20.332268,105.13225,2024-03-06 06:23:51.255001,2024-03-06,422.68106,0
20.299158,105.15324,2024-03-06 06:23:51.749023,2024-03-06,424.50372,0
20.363672,105.12743,2024-03-06 06:23:51.948017,2024-03-06,424.84225,0
20.354809,105.13185,2024-03-06 06:23:51.975013,2024-03-06,423.27155,0
20.319283,105.14861,2024-03-06 06:23:52.082999,2024-03-06,423.2041,0
20.40634,105.12225,2024-03-06 06:23:53.002004,2024-03-06,424.32773,0
20.480238,105.111115,2024-03-06 06:23:54.749007,2024-03-06,424.01376,0
20.535805,105.08951,2024-03-06 06:23:54.974997,2024-03-06,424.63696,0
20.52701,105.09385,2024-03-06 06:23:55.001993,2024-03-06,426.12668,0
20.518152,105.09812,2024-03-06 06:23:55.028990,2024-03-06,424.47348,0
20.509262,105.10231,2024-03-06 06:23:55.056026,2024-03-06,423.42432,0
20.538218,105.09332,2024-03-06 06:23:55.363005,2024-03-06,424.0423,0
20.6626,105.05196,2024-03-06 06:23:56.561993,2024-03-06,423.78625,0
20.674007,105.05187,2024-03-06 06:23:56.920993,2024-03-06,425.46024,0
20.656384,105.06094,2024-03-06 06:23:56.974986,2024-03-06,425.29675,0
20.6476,105.06532,2024-03-06 06:23:57.002023,2024-03-06,424.5904,0
20.667696,105.060585,2024-03-06 06:23:57.335998,2024-03-06,423.95193,0
20.658855,105.064896,2024-03-06 06:23:57.362994,2024-03-06,424.01648,0
22.03265,104.73479,2024-03-06 06:24:19.615016,2024-03-06,425.33682,0
22.061272,104.72501,2024-03-06 06:24:19.920989,2024-03-06,425.83426,0
22.052607,104.72994,2024-03-06 06:24:19.948026,2024-03-06,425.0509,0
22.043898,104.734795,2024-03-06 06:24:19.975022,2024-03-06,425.5905,0
22.035234,104.73953,2024-03-06 06:24:20.002018,2024-03-06,425.40656,0
22.026514,104.74421,2024-03-06 06:24:20.029015,2024-03-06,425.5479,0
22.008965,104.75332,2024-03-06 06:24:20.083008,2024-03-06,426.18607,0
22.081266,104.72029,2024-03-06 06:24:20.255004,2024-03-06,425.09808,0
22.072605,104.72524,2024-03-06 06:24:20.282001,2024-03-06,425.73532,0
22.063902,104.73012,2024-03-06 06:24:20.308997,2024-03-06,425.12158,0
22.055244,104.73487,2024-03-06 06:24:20.335994,2024-03-06,424.9674,0
22.046528,104.739555,2024-03-06 06:24:20.362990,2024-03-06,425.59476,0
22.037777,104.744156,2024-03-06 06:24:20.389021,2024-03-06,425.22644,0
22.028982,104.74867,2024-03-06 06:24:20.416018,2024-03-06,425.58035,0
22.083912,104.72546,2024-03-06 06:24:20.642007,2024-03-06,425.98972,0
22.066542,104.7349,2024-03-06 06:24:20.696000,2024-03-06,424.65558,0
22.112621,104.715904,2024-03-06 06:24:20.948020,2024-03-06,424.80573,0
22.365252,104.658676,2024-03-06 06:24:25.309011,2024-03-06,425.2072,0
22.376902,104.65871,2024-03-06 06:24:25.669017,2024-03-06,424.6178,0
22.368237,104.66346,2024-03-06 06:24:25.696013,2024-03-06,424.39557,0
22.451782,104.629234,2024-03-06 06:24:26.228016,2024-03-06,424.50922,0
22.425991,104.644325,2024-03-06 06:24:26.309005,2024-03-06,425.11078,0
22.417385,104.64917,2024-03-06 06:24:26.336001,2024-03-06,424.04816,0
22.471996,104.62447,2024-03-06 06:24:26.561991,2024-03-06,423.2951,0
22.463465,104.62957,2024-03-06 06:24:26.588022,2024-03-06,424.81686,0
22.45486,104.63461,2024-03-06 06:24:26.615018,2024-03-06,426.037,0
22.420246,104.65389,2024-03-06 06:24:26.723004,2024-03-06,424.70184,0
22.492212,104.619705,2024-03-06 06:24:26.895001,2024-03-06,423.99524,0
22.483683,104.62481,2024-03-06 06:24:26.920991,2024-03-06,424.2733,0
22.47508,104.62986,2024-03-06 06:24:26.947988,2024-03-06,424.7643,0
22.466433,104.634834,2024-03-06 06:24:26.975024,2024-03-06,423.88126,0
22.431713,104.65377,2024-03-06 06:24:27.083010,2024-03-06,423.88925,0
22.62714,104.59658,2024-03-06 06:24:29.641998,2024-03-06,425.54706,0
22.629925,104.60168,2024-03-06 06:24:30.029001,2024-03-06,424.18207,0
22.621239,104.60639,2024-03-06 06:24:30.055997,2024-03-06,423.41443,0
22.61252,104.61105,2024-03-06 06:24:30.082994,2024-03-06,422.37292,0
22.667225,104.58728,2024-03-06 06:24:30.309024,2024-03-06,422.9819,0
22.658627,104.592186,2024-03-06 06:24:30.336020,2024-03-06,423.33322,0
22.67867,104.58753,2024-03-06 06:24:30.668989,2024-03-06,421.71857,0
22.670015,104.59238,2024-03-06 06:24:30.696026,2024-03-06,422.59796,0
22.83034,104.55403,2024-03-06 06:24:33.363000,2024-03-06,423.30017,0
