latitude,longitude,time,date,xco2,xco2_quality_flag
21.75697,104.852554,2024-12-25 03:15:59.597008,2024-12-25,430.169,0
21.769428,104.89372,2024-12-25 03:15:59.651001,2024-12-25,430.47684,0
21.74146,104.86684,2024-12-25 03:15:59.930017,2024-12-25,429.76236,0
21.747324,104.88727,2024-12-25 03:15:59.957014,2024-12-25,429.6181,0
21.75298,104.90751,2024-12-25 03:15:59.984010,2024-12-25,429.34073,0
21.75879,104.92776,2024-12-25 03:16:00.011007,2024-12-25,429.7213,0
21.725502,104.88124,2024-12-25 03:16:00.263993,2024-12-25,429.22406,0
21.731377,104.901695,2024-12-25 03:16:00.290989,2024-12-25,430.0248,0
21.73709,104.921974,2024-12-25 03:16:00.318026,2024-12-25,428.79346,0
21.742826,104.942184,2024-12-25 03:16:00.345022,2024-12-25,429.5381,0
21.709698,104.89564,2024-12-25 03:16:00.597003,2024-12-25,429.27542,0
21.715511,104.91605,2024-12-25 03:16:00.623999,2024-12-25,429.2875,0
21.72125,104.93635,2024-12-25 03:16:00.650995,2024-12-25,429.75528,0
21.693962,104.91006,2024-12-25 03:16:00.930012,2024-12-25,428.56943,0
21.711302,104.971016,2024-12-25 03:16:01.011002,2024-12-25,429.75064,0
21.734444,105.051216,2024-12-25 03:16:01.118987,2024-12-25,428.63712,0
21.678005,104.92449,2024-12-25 03:16:01.263988,2024-12-25,428.94446,0
21.68953,104.96519,2024-12-25 03:16:01.318021,2024-12-25,431.1075,0
21.662212,104.93888,2024-12-25 03:16:01.596997,2024-12-25,428.85754,0
21.67372,104.97957,2024-12-25 03:16:01.650990,2024-12-25,428.90384,0
21.679781,104.999954,2024-12-25 03:16:01.678027,2024-12-25,429.95242,0
21.690912,105.03994,2024-12-25 03:16:01.732019,2024-12-25,429.03043,0
21.696795,105.05999,2024-12-25 03:16:01.759016,2024-12-25,428.68185,0
21.702456,105.079834,2024-12-25 03:16:01.786012,2024-12-25,429.48032,0
21.669476,105.03433,2024-12-25 03:16:02.037992,2024-12-25,429.78174,0
21.675095,105.05431,2024-12-25 03:16:02.064989,2024-12-25,429.43198,0
21.686676,105.09423,2024-12-25 03:16:02.119022,2024-12-25,429.44336,0
21.636557,104.98814,2024-12-25 03:16:02.291019,2024-12-25,429.30798,0
21.642122,105.00833,2024-12-25 03:16:02.318015,2024-12-25,429.19336,0
21.665033,105.08866,2024-12-25 03:16:02.426001,2024-12-25,429.84702,0
21.6321,105.04294,2024-12-25 03:16:02.678021,2024-12-25,430.3415,0
21.637802,105.06304,2024-12-25 03:16:02.705018,2024-12-25,430.34808,0
21.61629,105.057304,2024-12-25 03:16:03.010991,2024-12-25,431.50714,0
